column_name,column_type,column_description,sample_value,ref_key
aws_url,TEXT,URL to this object containing the current version of this instance in Amazon Web Services (AWS),[],
source_doi,TEXT,The DOI of a wiki page that describes the original collection or analysis result that includes this instance,"[""10.7937/K9/TCIA.2016.LXKQ47MS""]",
crdc_series_uuid,TEXT,UUID of this version of the series containing this instance,"[""4199496f-831d-40d0-94f9-a55a0eea351a""]",
access,TEXT,Collection access status: Public or Limited,"[""Limited""]",
gcs_url,TEXT,URL to this object containing the current version of this instance in Google Cloud Storage (GCS),[],
license_short_name,TEXT,Short name of license of this analysis result,[],
license_url,TEXT,URL of license of this analysis result,[],
crdc_study_uuid,TEXT,UUID of this version of the study containing this instance,"[""a61b88d9-aa41-4f49-ae44-80dc7bedd9c4""]",
source_url,TEXT,The URL of a wiki page that describes the original collection or analysis result that includes this instance,"[""https://doi.org/10.7937/K9/TCIA.2016.LXKQ47MS""]",
license_long_name,TEXT,Long name of license of this analysis result,[],
crdc_instance_uuid,TEXT,UUID of this version of this instance,"[""a670c5c8-8d2f-4dc7-b6ee-dcdd03a1c671"", ""ab7864b4-6aed-4cb2-8e16-51f3993dd780"", ""ba3b5369-4a50-420b-8676-32ea4d64d4ce""]",
