original_column_name,column_name,column_description,data_format,value_description
observstation,,Full name: 'Observatory Name'. Explanation: This field holds the name or unique identifier for the observatory station. Data type: CHAR(60). Example: 'OBS_STATION_ALPHA'.,character,
weathprofile,,"Full name: 'Weather Profile'. Explanation: A short description of weather conditions during observation. Data type: VARCHAR(40). Possible categories: Clear, Cloudy, Partially Cloudy.",character varying,
seeingprofile,,"Full name: 'Seeing Profile'. Explanation: Assessment of sky seeing conditions (atmospheric steadiness). Data type: VARCHAR(50). Possible categories: Excellent, Good, Poor.",character varying,
atmostransparency,,"Full name: 'Atmospheric Transparency'. Explanation: A numeric measure of how transparent the atmosphere is. Data type: NUMERIC(5,3). Example: '0.867'.",numeric,
lunarstage,,"Full name: 'Lunar Phase'. Explanation: The current phase of the Moon during observation. Data type: VARCHAR(25). Possible categories: First Quarter, Full, Last Quarter, New.",character varying,
lunardistdeg,,"Full name: 'Moon Distance (Degrees)'. Explanation: Angular distance to the Moon in degrees. Data type: DECIMAL(7,2). Example: '97.52'.",numeric,
solarstatus,,"Full name: 'Solar Activity'. Explanation: The level of solar activity at the time of observation. Data type: VARCHAR(35). Possible categories: High, Low, Moderate.",character varying,
geomagstatus,,"Full name: 'Geomagnetic Activity'. Explanation: The level of geomagnetic activity during observation. Data type: VARCHAR(35). Possible categories: Active, Quiet, Storm.",character varying,
sidereallocal,,Full name: 'Local Sidereal Time'. Explanation: Sidereal time at the observatory in HH:MM:SS format. Data type: CHAR(8). Example: '12:34:56'.,character,
airtempc,,"Full name: 'Air Temperature (°C)'. Explanation: Ambient temperature in Celsius. Data type: NUMERIC(5,2). Example: '18.45'.",numeric,
humidityrate,,"Full name: 'Humidity (%)'. Explanation: Relative humidity as a percentage. Data type: NUMERIC(6,3). Example: '62.300'.",numeric,
windspeedms,,"Full name: 'Wind Speed (m/s)'. Explanation: Wind speed in meters per second. Data type: NUMERIC(4,2). Example: '3.45'.",numeric,
presshpa,,"Full name: 'Pressure (hPa)'. Explanation: Atmospheric pressure in hectopascals. Data type: DECIMAL(6,1). Example: '1013.2'.",numeric,
