column_name,column_type,column_description,sample_value,ref_key
buildUpPlayDribbling,FLOAT,,"[48.0, 64.0]",
buildUpPlayPassing,NUMBER,,"[56, 70, 53]",
defenceAggressionClass,TEXT,,"[""Press"", ""Double""]",
chanceCreationShooting,NUMBER,,"[64, 70, 63]",
id,NUMBER,,"[2, 4, 9]",
defenceTeamWidth,NUMBER,,"[54, 70, 63]",
defencePressure,NUMBER,,"[47, 60, 49]",
defencePressureClass,TEXT,,"[""Medium"", ""Deep""]",
chanceCreationPositioningClass,TEXT,,"[""Organised"", ""Free Form""]",
chanceCreationPassingClass,TEXT,,"[""Normal"", ""Risky""]",
defenceDefenderLineClass,TEXT,,"[""Cover"", ""Offside Trap""]",
chanceCreationCrossing,NUMBER,,"[63, 70, 72]",
buildUpPlayDribblingClass,TEXT,,"[""Normal"", ""Little""]",
chanceCreationCrossingClass,TEXT,,"[""Normal"", ""Lots""]",
buildUpPlaySpeed,NUMBER,,"[52, 70, 59]",
team_api_id,NUMBER,,"[9930, 8485, 8576]",
defenceTeamWidthClass,TEXT,,"[""Normal"", ""Wide"", ""Narrow""]",
team_fifa_api_id,NUMBER,,"[434, 77, 614]",
chanceCreationPassing,NUMBER,,"[54, 70, 51]",
date,TEXT,,"[""2014-09-19 00:00:00"", ""2010-02-22 00:00:00"", ""2015-09-10 00:00:00""]",
chanceCreationShootingClass,TEXT,,"[""Normal"", ""Lots""]",
buildUpPlayPositioningClass,TEXT,,"[""Organised""]",
buildUpPlaySpeedClass,TEXT,,"[""Balanced"", ""Fast""]",
buildUpPlayPassingClass,TEXT,,"[""Mixed"", ""Long""]",
defenceAggression,NUMBER,,"[44, 70, 45]",
