column_name,column_type,column_description,sample_value,ref_key
curve,FLOAT,,"[45.0, 44.0, 70.0]",
player_fifa_api_id,NUMBER,,"[218353, 189615]",
vision,FLOAT,,"[54.0, 53.0, 66.0]",
gk_handling,FLOAT,,"[11.0, 10.0, 7.0]",
marking,FLOAT,,"[65.0, 62.0, 76.0]",
interceptions,FLOAT,,"[70.0, 40.0, 67.0]",
shot_power,FLOAT,,"[55.0, 54.0, 71.0]",
attacking_work_rate,TEXT,,"[""medium"", ""high""]",
player_api_id,NUMBER,,"[505942, 155782]",
finishing,FLOAT,,"[44.0, 43.0, 53.0]",
short_passing,FLOAT,,"[61.0, 60.0, 71.0]",
stamina,FLOAT,,"[54.0, 79.0]",
volleys,FLOAT,,"[44.0, 43.0, 40.0]",
free_kick_accuracy,FLOAT,,"[39.0, 38.0, 69.0]",
gk_positioning,FLOAT,,"[8.0, 7.0, 9.0]",
positioning,FLOAT,,"[45.0, 44.0, 60.0]",
ball_control,FLOAT,,"[49.0, 48.0, 71.0]",
gk_diving,FLOAT,,"[6.0, 5.0, 14.0]",
dribbling,FLOAT,,"[51.0, 50.0, 73.0]",
potential,FLOAT,,"[71.0, 65.0, 76.0]",
crossing,FLOAT,,"[49.0, 48.0, 80.0]",
date,TEXT,,"[""2016-02-18 00:00:00"", ""2015-11-19 00:00:00"", ""2015-03-20 00:00:00""]",
gk_reflexes,FLOAT,,"[8.0, 7.0, 12.0]",
penalties,FLOAT,,"[48.0, 47.0, 59.0]",
jumping,FLOAT,,"[58.0, 85.0]",
defensive_work_rate,TEXT,,"[""medium""]",
sprint_speed,FLOAT,,"[64.0, 78.0]",
standing_tackle,FLOAT,,"[69.0, 63.0, 75.0]",
balance,FLOAT,,"[65.0, 90.0]",
long_passing,FLOAT,,"[64.0, 63.0, 68.0]",
sliding_tackle,FLOAT,,"[69.0, 66.0, 78.0]",
gk_kicking,FLOAT,,"[10.0, 9.0]",
aggression,FLOAT,,"[71.0, 62.0, 68.0]",
overall_rating,FLOAT,,"[67.0, 61.0, 74.0]",
agility,FLOAT,,"[59.0, 78.0]",
id,NUMBER,,"[1, 2, 4]",
preferred_foot,TEXT,,"[""right"", ""left""]",
reactions,FLOAT,,"[47.0, 46.0, 67.0]",
heading_accuracy,FLOAT,,"[71.0, 70.0, 58.0]",
strength,FLOAT,,"[76.0, 56.0]",
long_shots,FLOAT,,"[35.0, 34.0, 62.0]",
acceleration,FLOAT,,"[60.0, 79.0]",
