original_column_name,column_name,column_description,data_format,value_description
actreg,,Primary key (VARCHAR(20)) for actuation data records.,character varying,
actoperref,,VARCHAR(20) referencing operation(OperReg). Ties actuation data to a particular operation.,character varying,
actdetref,,VARCHAR(20) referencing robot_details(BotDetReg). Connects to a specific robot’s details.,character varying,
actrecref,,VARCHAR(20) referencing robot_record(RecReg).,character varying,
tcpxval,,"NUMERIC(7,2) storing TCP (Tool Center Point) X-coordinate in a relevant unit (mm, cm).",numeric,
tcpyval,,REAL capturing TCP Y-coordinate as a float.,real,
tcpzval,,FLOAT(5) approximate float for TCP Z-coordinate.,real,
tcp_rxval,,"NUMERIC(6,2) rotation around X-axis for the tool center point.",numeric,
tcp_ryval,,"FLOAT(6) rotation around Y-axis, approximate float.",real,
tcp_rzval,,REAL for rotation around Z-axis.,real,
tcpspeedval,,"NUMERIC(8,2) capturing linear speed of the TCP (e.g., mm/s).",numeric,
tcpaccelval,,REAL storing acceleration at the tool center point.,real,
pathaccmmval,,"NUMERIC(6,3) path accuracy in millimeters (difference from taught path).",numeric,
poserrmmval,,FLOAT(5) position error in mm.,real,
orienterrdegval,,REAL measuring orientation error in degrees.,real,
payloadwval,,"NUMERIC(6,2) specifying payload weight in kg if relevant.",numeric,
payloadival,,"FLOAT(4) capturing payload inertia or moment, if used.",real,
m1currval,,"NUMERIC(6,2) motor 1 current draw in amps, for example.",numeric,
m2currval,,REAL storing motor 2 current draw.,real,
m3currval,,FLOAT(5) approximate float for motor 3 current.,real,
m4currval,,"NUMERIC(6,2) decimal for motor 4 current.",numeric,
m5currval,,REAL capturing motor 5 current.,real,
m6currval,,FLOAT(4) approximate float for motor 6 current.,real,
m1voltval,,"NUMERIC(5,2) voltage reading for motor 1.",numeric,
m2voltval,,REAL storing voltage of motor 2.,real,
m3voltval,,FLOAT(6) approximate float for motor 3 voltage.,real,
m4voltval,,"NUMERIC(6,2) decimal for motor 4 voltage.",numeric,
m5voltval,,REAL capturing motor 5 voltage.,real,
m6voltval,,FLOAT(5) approximate float for motor 6 voltage.,real,
