original_column_name,column_name,column_description,data_format,value_description
filekey,,TEXT. Unique case number identifier. PK.,text,
statustag,,"TEXT. Current status of the case. Possible values: CERTIFIED, Certified, certified.",text,
recvday,,TEXT. Date the case was received. Possible values: 2023/12/21.,text,
decisionday,,TEXT. Date the case decision was made. **NULL means decision date not provided.**. Possible values: 2023-12-29.,text,
origcertday,,DATE. Original certification date. **NULL means certification date not provided.**. Possible values: .,date,
visacls,,"enum_visa_class. Visa class for the case. Possible values: E-3 Australian, H-1B, H-1B1 Chile, H-1B1 Singapore.",USER-DEFINED,
jobtag,,TEXT. Job title associated with the case. Example: Registered Nurse.,text,
soccd,,TEXT. Standard Occupational Classification (SOC) code. Example: 29-1141.00.,text,
soctitle,,TEXT. SOC title for the job role. Example: Registered Nurses.,text,
fulltimeind,,"TEXT. Full-time employment indicator (Y/N). Possible values: 0, 1, N, Y.",text,
beginday,,TEXT. Start date of employment. Example: 21/12/2023.,text,
endday,,TEXT. End date of employment. **NULL means no end date provided.**. Example: 2026 20th Dec..,text,
headct,,"BIGINT. Total number of worker positions in the case. Possible values: 1, 3, 4, 5, 6, 10, 25, 50.",bigint,
newemp,,"BIGINT. Number of new employment positions. Possible values: 0, 1, 2, 5, 10, 20.",bigint,
contemp,,"BIGINT. Number of continued employment positions. Possible values: 0, 1, 2, 5, 10.",bigint,
changeprev,,"BIGINT. Number of changes from previous employment. Possible values: 0, 1, 2, 5.",bigint,
concurrentlynew,,"BIGINT. Number of concurrent new employment positions. Possible values: 0, 1.",bigint,
changefirm,,"BIGINT. Number of employer changes. Possible values: 0, 1, 2, 5, 10.",bigint,
amendflag,,"BIGINT. Flag indicating if the petition is amended. Possible values: 0, 1, 2, 5.",bigint,
siteslots,,"BIGINT. Total number of worksite locations. Possible values: 1, 2, 3, 4, 5, 10.",bigint,
agreelc,,TEXT. Agreement to the labor condition statement. Possible values: Yes.,text,
h1bdep,,"enum_h1b_dependent. Indicates if the applicant is a dependent under H-1B. Possible values: No, Yes.",USER-DEFINED,
willfulv,,enum_willful_violator. Indicates if the employer is a willful violator. Possible values: No.,USER-DEFINED,
supporth,,enum_support_h1b. Indicates if the employer supports H-1B. Possible values: Yes.,USER-DEFINED,
statbasis,,"TEXT. Statutory basis for the case. Possible values: $60,000 or higher annual wage, Both $60,000 or higher in annual wage and Masters Degree or higher in related specialty.",text,
appa,,TEXT. Indicates if Appendix A is attached. Possible values: .,text,
pubdisc,,"TEXT. Public disclosure status. Possible values: Disclose Business, Disclose Business and Employment, Disclose Employment.",text,
homefirm,,"TEXT. Employer reference. FK to employer.corpHandle. Example: Avant Healthcare Professionals, LLC..",text,
homezip,,TEXT. Employer postal code reference. FK to employer.ZipRef. Example: 32751.,text,
preplink,,TEXT. Preparer’s email address. FK to preparer.prepMail. Example: tyler.peace@muimmigration.com.,text,
