column_name,column_type,column_description,sample_value,ref_key
spc_common,TEXT,The common name of the species.,"[""UNKNOWN"", ""HONEYLOCUST""]",
sidw_crack,BOOLEAN,Cracked sidewalk present,[false],
location_1,TEXT,,"[""(0.0, 0.0)""]",
spc_latin,TEXT,The scientific name of the species.,"[""UNKNOWN"", ""GLEDITSIA TRIACANTHOS""]",
horz_grate,BOOLEAN,Tree grates present,[false],
wire_2nd,BOOLEAN,Indicates the presence of secondary wires,[false],
boro_ct,NUMBER,This is the boro_ct identifier for the census tract that the tree point falls into.,[],
horz_plant,BOOLEAN,Plantings present,[false],
zip_city,TEXT,"City, as derived from the zipcode",[],
inf_lights,BOOLEAN,Tree lights present,[false],
bin,NUMBER,,[],
objectid,NUMBER,,"[1091299, 1091300, 1091301]",
inf_wires,BOOLEAN,Choking wires present,[false],
census_tract,NUMBER,,[],
horz_blck,BOOLEAN,Block pavers present,[false],
boroname,TEXT,"Borough tree is in, full text","[""5""]",
wire_prime,BOOLEAN,Indicates the presence of primary wires,[false],
state,TEXT,,"[""New York""]",
st_senate,NUMBER,State Senate District tree point is in.,[0],
pit_type,TEXT,,"[""Lawn"", ""Continuous Pit""]",
tree_loc,TEXT,Establishes the location of the tree in relation to the address provided,"[""Front"", ""Side""]",
inf_other,BOOLEAN,Other infrastructure conflicts present,[false],
nta_name,TEXT,Nta name for the neighborhood tabulation area the tree point is in,[],
vert_pgrd,BOOLEAN,Perimeter guard present,[false],
x_sp,NUMBER,X field,[0],
vert_other,BOOLEAN,Other Vertical Treatment Present,[false],
tree_dbh,NUMBER,"The diameter of the tree in whole inches, measured at breast height. (4.5 feet from the ground.)","[7, 6, 5]",
st_assem,NUMBER,State Assembly District tree point is in.,[0],
soil_lvl,TEXT,,"[""Level""]",
inf_shoes,BOOLEAN,Sneakers present,[false],
cen_year,NUMBER,This is the year the tree was inventoried in. Data collection for the 2005 census spanned multiple seasons. Data is in YYYY format.,[0],
wire_htap,BOOLEAN,Indicates the presence of house tap wires,[false],
inf_guard,BOOLEAN,Choking guard or grate present,[false],
inf_canopy,BOOLEAN,Canopy debris present,[false],
cncldist,NUMBER,New York City Council District tree point is in.,[0],
bbl,NUMBER,,[],
y_sp,NUMBER,y field,[0],
zipcode,TEXT,2005 zipcode that the tree falls in.,"[""0""]",
vert_wall,BOOLEAN,Walled tree well present,[false],
cb_num,NUMBER,Community Board that the tree falls in.,[0],
longitude,FLOAT,,[0.0],
trunk_dmg,TEXT,Describes specific damage or wounds found on the trunk,"[""None""]",
wire_other,BOOLEAN,Indicates the presence of other wires,[false],
nta,TEXT,"nta code for the neighborhood tabulation area the tree point is in, from the 2010 census",[],
inf_outlet,BOOLEAN,Electrical outlet present,[false],
latitude,FLOAT,,[0.0],
inf_paving,BOOLEAN,Close paving present,[false],
address,TEXT,,"[""cememtary SHARROTT AVENUE"", ""not listed not listed""]",
status,TEXT,"Excellent: full, well balanced crown and limb structure; leaves normal size color; no dead or broken branches; trunk solid; bark intact. Good: crown uneven or misshapen; some mechanical damage to bark or trunk; some signs of insects or disease; leaves somewhat below normal size and quantity; some dead or broken branches (less than half of the tree). Poor: large dead limbs with over one- half of the tree already dead or removed; large cavities; drastic deformities; leaves significantly below normal size and quantity; severe insect or disease damage. Dead: dead tree; leaves absent; twigs brittle. Shaft: all branches removed; trunk left standing; sprouts may or may not be evident. Stump: stump shorter than breast height; leaves entirely absent or present only on stump sprouts Empty pit: Pit contains exposed soil and no tree","[""Good"", ""Excellent""]",
vert_tgrd,BOOLEAN,Tall guard present,[false],
horz_other,BOOLEAN,Other horizontal treatment present,[false],
objectid_1,NUMBER,,"[498926, 498927, 498928]",
sidw_raise,BOOLEAN,Raised sidewalk present,[false],
borocode,NUMBER,"Borough tree is in, using a one-digit borough code: 1 – Manhattan, 2 – Bronx, 3 – Brooklyn, 4 – Queens, 5 – Staten Island",[5],
