column_name,column_type,column_description,sample_value,ref_key
pub_wrd_min,TEXT,,"[""157"", ""22"", ""184""]",
pub_no,TEXT,,"[""20030031369"", ""20020079610"", ""20020020386""]",
pub_dep_wrd_min,TEXT,,"[""7"", ""41"", ""6""]",
pub_wrd_avg,TEXT,,"[""282.1429"", ""51.16667"", ""195""]",
pub_dep_clm_ct,TEXT,,"[""86"", ""38"", ""39""]",
appl_id,TEXT,,"[""09834587"", ""09920701"", ""09927865""]",
pub_dep_wrd_ct,TEXT,,"[""3737"", ""661"", ""2853""]",
pub_wrd_ct,TEXT,,"[""1975"", ""307"", ""585""]",
pub_clm_ct,TEXT,,"[""7"", ""6"", ""3""]",
pub_dep_wrd_avg,TEXT,,"[""43.45349"", ""17.39474"", ""73.15385""]",
