column_name,column_type,column_description,sample_value,ref_key
TOTAL_POINTS_AND_FEES,NUMBER,Total points and fees charged in connection with the loan (in USD),[],
OCCUPANCY_TYPE,TEXT,"Occupancy type for the home (principal residence, second residence, investment property)","[""Principal residence""]",
CENSUSTRACT_MEDIAN_AGE_OF_HOUSING_UNITS,NUMBER,Tract median age of homes in the census tract,"[22.0, 20.0, 37.0]",
INTEREST_ONLY_PAYMENT,TEXT,If the contractual terms include interest-only payments,"[""Interest-only payments"", ""No interest-only payments""]",
APPLICANT_ETHNICITY,TEXT,Ethnicity of the applicant,"[""Not Hispanic or Latino""]",
PRIMARY_DENIAL_REASON,TEXT,Principal reason for the denial of a mortgage,"[""Debt-to-income ratio""]",
MSA_NAME,TEXT,Name of the core based statistical area or metropolitan division where the property is located.,"[""Las Vegas-Henderson-Paradise, NV Metro Area"", ""Indianapolis-Carmel-Anderson, IN Metro Area""]",
GSE_CONFORMING_LOAN_LIMIT,TEXT,If the reported loan amount exceeds the GSE (government sponsored enterprise) conforming loan limit,"[""Conforming""]",
COUNTY_NAME,TEXT,Name of the county where the property is located,"[""Clark County"", ""Hamilton County"", ""Scotland County""]",
ORIGINATION_CHARGES,NUMBER,Total of all itemized amounts that are designated borrower-paid at or before closing (in USD),"[0.0, 2195.0]",
CO_APPLICANT_AGE,TEXT,Age of the co-applicant,[],
CO_APPLICANT_SEX,TEXT,Sex of the co-applicant,"[""Male""]",
INITIALLY_PAYABLE_TO_INSTITUTION,TEXT,If the obligation arising from the application was initially payable to the financial institution,"[""Initially payable to your institution""]",
MANUFACTURED_HOME_SECURED_PROPERTY_TYPE,TEXT,"If the application is secured by a manufactured home and land, or by a manufactured home and not land",[],
HOME_CONSTRUCTION_METHOD,TEXT,"Construction method for the home (site-built, manufactured home)","[""Site-built"", ""Manufactured home""]",
MSA_GEO_ID,TEXT,A unique identifier of the core based statistical area or metropolitan division where the property is located. Joinable to the GEOGRAPHY_INDEX table,"[""geoId/C29820"", ""geoId/C26900""]",
STATE_GEO_ID,TEXT,A unique identifier of the state where the property is located. Joinable to the GEOGRAPHY_INDEX table,"[""geoId/42"", ""geoId/32"", ""geoId/18""]",
APPLICANT_RACE,TEXT,Race of the applicant,"[""White"", ""Black or African American""]",
APPLICANT_INCOME,NUMBER,Gross annual income relied on in making the credit decision (in USD),"[89000, 120000, 74000]",
FOR_BUSINESS_OR_COMMERCIAL_PURPOSE,TEXT,If the application is primarily for a business or commercial purpose,"[""Not primarily for a business or commercial purpose""]",
LIEN_STATUS,TEXT,Lien status of the property securing the loan,"[""Secured by a subordinate lien"", ""Secured by a first lien""]",
TOTAL_LOAN_COSTS,NUMBER,Amount of total loan costs in USD,"[1392.0, 3755.0]",
STATE_NAME,TEXT,Name of the state where the property is located,"[""Pennsylvania"", ""Nevada"", ""Indiana""]",
PERCENT_MULTIFAMILY_AFFORDABLE_UNITS,FLOAT,Percentage of multifamily affordable units as a fraction of total units,[],
CENSUSTRACT_MINORITY_POPULATION_PERCENT,FLOAT,Percentage of minority population to total population in the census tract,"[0.0, 0.2641, 0.10339999999999999]",
MANUFACTURED_HOME_LAND_PROPERTY_INTEREST,TEXT,Applicants land property interest in the land on which a manufactured home is located,[],
RATE_SPREAD,FLOAT,Difference between APR & APOR for a comparable transaction as of the date the rate is set,"[-0.0049499999999999995, 0.01772]",
ACTION_TAKEN,TEXT,"Final application decision (e.g., Loan originated, Application denied, etc.)","[""Application denied"", ""Application withdrawn by applicant"", ""Loan originated""]",
NEGATIVE_AMORTIZATION,TEXT,If the contractual terms include a term that would cause the loan to be a negative amortization loan,"[""No negative amortization""]",
CO_APPLICANT_RACE,TEXT,Race of the co-applicant,"[""White""]",
CO_APPLICANT_CREDIT_SCORE_SERVICE,TEXT,"Credit scoring model used to generate the score relied on in the credit decision (e.g., VantageScore 3.0, Experian Fair Isaac)",[],
APPLICATION_SUBMISSION_DESTINATION,TEXT,Whether the applicant or borrower submitted the application directly to the financial institution,"[""Submitted directly to institution""]",
TOTAL_HOUSING_UNITS,TEXT,Number of individual dwelling units related to the property securing the loan,"[""1""]",
CENSUSTRACT_POPULATION,NUMBER,Total population in the census tract,"[5623.0, 8083.0, 3694.0]",
LOAN_TERM,NUMBER,Number of months after which the legal obligation will mature or terminate,"[240.0, 360.0, 180.0]",
HOEPA_HIGH_COST_MORTGAGE,TEXT,If the loan is a high-cost mortgage,"[""Not a high-cost mortgage""]",
APPLICANT_AGE,TEXT,Age of the applicant,"[""55-64"", ""25-34"", ""45-54""]",
MSA_MEDIAN_FAMILY_INCOME,NUMBER,Median family income for the MSA (via FFIEC),"[70800.0, 79600.0, 52300.0]",
COMBINED_LOAN_TO_VALUE_RATIO,NUMBER,Ratio of the total amount of debt secured by the property to the value of the property,"[67.0, 96.0, 60.0]",
INTRO_RATE_PERIOD,NUMBER,Number of months until the first date the interest rate may change after closing or account opening,[3.0],
PURCHASER_TYPE,TEXT,"Type of entity purchasing a loan from the institution (e.g., Fannie Mae, Freddie Mac, etc.)","[""Credit union, mortgage company, or finance company"", ""Freddie Mac""]",
OTHER_NONAMORTIZING_FEATURES,TEXT,"If the contractual terms allow for payments other than fully amortizing, negative amortizing, balloon, or interest only payments","[""No other non-fully amortizing features""]",
INTEREST_RATE,FLOAT,Interest rate of the loan,"[0.0325, 0.05125]",
LOAN_AMOUNT,NUMBER,Amount of the loan or amount applied for,"[165000, 375000, 255000]",
APPLICANT_AGE_ABOVE_62,BOOLEAN,If the applicant age is above 62,"[false, true]",
PREPAYMENT_PENALTY_TERM,NUMBER,Term of any prepayment penalty in months,[],
COUNTY_GEO_ID,TEXT,A unique identifier of the county where the property is located. Joinable to the GEOGRAPHY_INDEX table,"[""geoId/32003"", ""geoId/18057"", ""geoId/37165""]",
OPEN_END_LINE_OF_CREDIT,TEXT,If the application is for an open-end line of credit,"[""Open-end line of credit"", ""Not an open-end line of credit""]",
CO_APPLICANT_ETHNICITY,TEXT,Ethnicity of the co-applicant,"[""Not Hispanic or Latino""]",
REVERSE_MORTGAGE,TEXT,If the application is for a reverse mortgage,"[""Not a reverse mortgage""]",
LOAN_TYPE,TEXT,"Type of loan (Conventional, FHA, VA, RHS, or FSA)","[""Conventional"", ""Veterans Affairs guaranteed""]",
INTEREST_RATE_DISCOUNT_POINTS_PAID,NUMBER,Points paid to the creditor to reduce the interest rate (in USD),[1575.0],
CO_APPLICANT_AGE_ABOVE_62,BOOLEAN,If the co-applicant age is above 62,[],
BALLOON_PAYMENT,TEXT,If the contractual terms include a balloon payment,"[""No balloon payment""]",
AUTOMATED_UNDERWRITING_SYSTEM,TEXT,Automated underwriting system used by the financial institution to evaluate the application,"[""Desktop Underwriter""]",
CENSUSTRACT_GEO_ID,TEXT,A unique identifier of the Census Tract where the property is located.  Joinable to the GEOGRAPHY_INDEX table,"[""geoId/32003003204"", ""geoId/18057110805"", ""geoId/37165010101""]",
CENSUSTRACT_OWNER_OCCUPIED_UNIT_COUNT,NUMBER,"Count of homes, including individual condos, that are lived in by owner (owner occupied) in the census tract","[2045.0, 2455.0, 969.0]",
LENDER_CREDITS,NUMBER,Amount of lender credits (in USD),[],
CENSUSTRACT_TO_MSA_INCOME_RATIO,FLOAT,Percentage of tract median family income compared to MSA/MD median family income,"[0.0, 1.5006, 1.9213]",
PROPERTY_VALUE,NUMBER,Value of the property securing the loan,"[405000.0, 265000.0, 105000.0]",
YEAR,TEXT,Year of mortgage application,"[""2023"", ""2020"", ""2018""]",
PREAPPROVAL,TEXT,If the application involved a request for a pre-approval of a home purchase loan,"[""Preapproval not requested""]",
DEBT_TO_INCOME_RATIO,TEXT,Ratio of the applicant's total monthly debt to the total monthly income,"["">60%"", ""20%-<30%""]",
FINANCIAL_INSTITUTION_NAME,TEXT,Name of the financial institution receiving the mortgage application,"[""BELCO COMMUNITY CREDIT UNION"", ""FBC MORTGAGE, LLC"", ""GUARANTEED RATE, INC.""]",
ALL_DENIAL_REASONS,ARRAY,Full array of all reasons for the denial of a mortgage,"[""[\n  \""Debt-to-income ratio\""\n]"", ""[]""]",
LOAN_PURPOSE,TEXT,"Purpose for of loan (e.g., Home purchase, Refinancing, etc.)","[""Other purpose"", ""Refinancing"", ""Home purchase""]",
APPLICANT_SEX,TEXT,Sex of the applicant,"[""Male"", ""Female""]",
CENSUSTRACT_ONE_TO_FOUR_FAMILY_HOME_COUNT,NUMBER,Count of family homes that are fewer than 5 families in the census tract,"[2642.0, 2781.0, 1344.0]",
LEGAL_ENTITY_IDENTIFIER,TEXT,Legal entity identifier of the institution receiving the mortgage application,"[""549300JBMMNIOX7XU115"", ""5493005JPZ3LXXMB0S24"", ""549300U3721PJGQZYY68""]",
APPLICANT_CREDIT_SCORE_SERVICE,TEXT,"Credit scoring model used to generate the score relied on in the credit decision (e.g., VantageScore 3.0, Experian Fair Isaac)","[""Other credit scoring model"", ""Equifax Beacon 5.0"", ""Experian Fair Isaac""]",
