original_column_name,column_name,column_description,data_format,value_description
physregistry,,A VARCHAR(20) primary key uniquely identifying each physical durability record.,character varying,
physrgbref,,"A VARCHAR(20) foreign key referencing RGB(RgbRegistry), linking durability data to RGB hardware (often in keyboards or mice).",character varying,
physperfref,,"A VARCHAR(20) foreign key referencing Performance(PerfRegistry), associating physical durability with overall performance metrics.",character varying,
wgtgram,,A SMALLINT specifying the device’s weight in grams.,smallint,
wgtdist,,"A VARCHAR(30) describing weight distribution (e.g., 'Front Heavy', 'Back Heavy', 'Balanced').",character varying,
cablegram,,A SMALLINT measuring the cable’s weight in grams (if relevant).,smallint,
cabledrag,,"A VARCHAR(25) characterizing the cable’s drag or friction level (e.g., 'Moderate', 'Minimal', 'Significant').",character varying,
feetmat,,"A VARCHAR(25) naming the material of the device’s feet/skates (e.g., Glass, Virgin PTFE, PTFE, Ceramic).",character varying,
feetthkmm,,"A NUMERIC(3,1) indicating thickness (in mm) of the device’s feet/skates.",numeric,
glidecons,,"A NUMERIC(4,1) measuring gliding consistency or friction uniformity (relative scale).",numeric,
fricstatic,,"A NUMERIC(3,2) specifying static friction coefficient or rating.",numeric,
frickinetic,,"A NUMERIC(3,2) specifying kinetic friction coefficient or rating.",numeric,
surfcompat,,"A VARCHAR(25) indicating the recommended or tested surface compatibility (e.g., Cloth Preferred, Hard Pad Preferred, Universal).",character varying,
gripsty,,"A VARCHAR(30) describing the handle/grip style (e.g., Palm, Hybrid, Fingertip, Claw).",character varying,
gripcoat,,A VARCHAR(30) naming the grip coating type (must match GripCoat_enum if relevant).,character varying,
gripdur,,"A SMALLINT specifying approximate grip durability or rating (e.g., hours or a scale).",smallint,
sweatres,,"A VARCHAR(30) detailing sweat resistance or finish claim (e.g., Low, Medium, High).",character varying,
tempres,,"An enum (TempRes_enum) describing the temperature resistance level (Standard, Premium, Enhanced).",USER-DEFINED,
humidres,,"An enum (HumidRes_enum) indicating humidity resistance level (Standard, Premium, Enhanced).",USER-DEFINED,
dustres,,"A VARCHAR(30) referencing dust ingress rating or claim (e.g., IPX1, IPX2, IPX3, IPX0).",character varying,
waterres,,"A VARCHAR(35) referencing water ingress protection (e.g., IPX1, IPX3, IPX0, IPX2).",character varying,
impres,,"A VARCHAR(30) describing impact resistance (e.g., Standard, Military Grade, Enhanced).",character varying,
drophtm,,"A NUMERIC(3,1) measuring the tested or guaranteed drop height in meters.",numeric,
bendforce,,A SMALLINT indicating how much force (in N or a relative scale) is needed for noticeable bending.,smallint,
twistdeg,,A SMALLINT specifying the angle (in degrees) at which twisting becomes significant or detrimental.,smallint,
cablebend,,An INTEGER showing the tested cable bend cycles or durability count.,integer,
usbconndur,,An INTEGER representing how many connect-disconnect cycles the USB port can handle before failure.,integer,
