original_column_name,column_name,column_description,data_format,value_description
sessionregistry,,A VARCHAR(20) primary key uniquely identifying each test session record.,character varying,
stampmoment,,A TIMESTAMP(6) capturing the exact date/time when the session was recorded.,timestamp without time zone,
devscope,,"An enum (DevScope_enum) indicating the tested device category (e.g., Keyboard, Headset, Gamepad, Mouse, Controller).",USER-DEFINED,
cpuusepct,,"A NUMERIC(5,2) showing CPU usage percentage during the test session.",numeric,
memusemb,,An INTEGER specifying memory usage in megabytes at the time of the test.,integer,
driverstatus,,"An enum (DriverStability_enum) describing driver stability status (Stable, Beta, or Experimental).",USER-DEFINED,
fwupdur,,A SMALLINT indicating how many seconds/minutes it takes to complete a firmware update.,smallint,
wlsignal,,"A NUMERIC(5,2) representing wireless signal strength (e.g., in dBm or relative scale).",numeric,
battlevel,,A SMALLINT showing current battery percentage (0–100).,smallint,
battcapmah,,An INTEGER specifying battery capacity in milliamp-hours (mAh).,integer,
battlifeh,,"A NUMERIC(4,1) for the device’s remaining or estimated battery life in hours.",numeric,
chgtimemin,,"A NUMERIC(5,2) indicating the number of minutes required for a full battery charge.",numeric,
qchgflag,,A BOOLEAN (true/false) stating whether quick charge is supported by the device.,boolean,
usbpwrline,,"A VARCHAR(25) field describing the USB power delivery or specification (e.g., 7.5W, 5W, 10W).",character varying,
latms,,"A NUMERIC(5,2) measuring overall latency in milliseconds from user input to system response.",numeric,
inplagms,,"A NUMERIC(5,2) capturing input lag (in ms) between the device and the system.",numeric,
pollratehz,,A SMALLINT describing the device's polling rate in Hertz (times per second).,smallint,
dbtimems,,"A NUMERIC(4,2) specifying the debounce time (in ms) for mechanical or electrical inputs.",numeric,
resptimems,,"A NUMERIC(4,2) indicating the device’s response time (in ms) after input is detected.",numeric,
clkregms,,"A NUMERIC(4,3) measuring how many milliseconds it takes for a click/button press to register.",numeric,
