original_column_name,column_name,column_description,data_format,value_description
coordevalregistry,,"A VARCHAR(20) primary key for coordination and evaluation records (e.g., 'COORD0001').",character varying,
coorddistref,,"A VARCHAR(20) referencing DisasterEvents(DistRegistry) (e.g., 'DIST0001').",character varying,
coordopsref,,"A VARCHAR(20) referencing Operations(OpsRegistry) (e.g., 'OPS0001').",character varying,
secincidentcount,,"An INT logging how many security incidents have occurred (e.g., 2).",integer,
safetyranking,,"An enum (SafetyRanking_enum) describing safety level; values: 'Safe', 'Moderate', 'High Risk'.",USER-DEFINED,
accesslimitation,,"An enum (AccessLimitation_enum) capturing access restrictions; values: 'Severe', 'Partial'.",USER-DEFINED,
coordeffectlvl,,"An enum (CoordEffectLvl_enum) indicating coordination effectiveness; values: 'Medium', 'Low', 'High'.",USER-DEFINED,
partnerorgs,,"A TEXT field listing partner organizations or supporting groups (e.g., 'NGO-A; LocalGov; RedCross').",text,
infosharingstate,,"An enum (InfoSharingState_enum) for information sharing; values: 'Poor', 'Limited', 'Effective'.",USER-DEFINED,
reportcompliance,,"A NUMERIC(4,1) measuring compliance with reporting (e.g., 9.0).",numeric,
dataqualityvalue,,"An INT rating data quality (e.g., 85).",integer,
monitoringfreq,,"An enum (MonitoringFreq_enum) capturing monitoring frequency; values: 'Monthly', 'Daily', 'Weekly'.",USER-DEFINED,
evaluationstage,,"An enum (EvaluationStage_enum) describing current evaluation status; values: 'Overdue', 'Due', 'Current'.",USER-DEFINED,
lessonslearnedstage,,"An enum (LessonsLearnedStage_enum) for how lessons learned documentation is handled; values: 'In Progress', 'Documented', 'Pending'.",USER-DEFINED,
contingencyplanstage,,"An enum (ContingencyPlanStage_enum) for contingency plan status; values: 'Overdue', 'Due', 'Updated'.",USER-DEFINED,
riskmitigationsteps,,"An enum (RiskMitigationSteps_enum) describing risk mitigation actions; values: 'Insufficient', 'Partial', 'Adequate'.",USER-DEFINED,
insurancescope,,"An enum (InsuranceScope_enum) labeling insurance coverage; values: 'Full', 'Partial'.",USER-DEFINED,
compliancestate,,"An enum (ComplianceState_enum) capturing compliance level; values: 'Partial', 'Compliant', 'Non-Compliant'.",USER-DEFINED,
auditstate,,"An enum (AuditState_enum) indicating audit status; values: 'Completed', 'Due', 'Overdue'.",USER-DEFINED,
qualitycontrolsteps,,"An enum (QualityControlSteps_enum) explaining quality control measures; values: 'Moderate', 'Strong', 'Weak'.",USER-DEFINED,
stakeholdersatisf,,"A NUMERIC(3,2) rating stakeholder satisfaction (e.g., 8.75).",numeric,
mediacoversentiment,,"An enum (MediaCoverSentiment_enum) denoting media coverage tone; values: 'Positive', 'Neutral', 'Negative'.",USER-DEFINED,
publicperception,,"A DECIMAL(5,1) capturing public perception measure (e.g., 75.2).",numeric,
documentationstate,,"An enum (DocumentationState_enum) labeling completeness of documentation; values: 'Partial', 'Incomplete', 'Complete'.",USER-DEFINED,
lessonsrecorded,,"A TEXT field noting documented lessons (e.g., 'More pre-disaster drills needed.').",text,
bestpracticeslisted,,"A TEXT field capturing recognized best practices (e.g., 'Daily stand-up meetings, decentralized supply hubs.').",text,
improvementrecs,,"A TEXT field logging improvement recommendations (e.g., 'Upgrade transport routes, increase staff training.').",text,
nextreviewdate,,"A DATE indicating when the next review is scheduled (e.g., '2026-01-15').",date,
notes,,"A TEXT field for extra commentary or insights from coordinators, unbounded length.",text,
