column_name,column_type,column_description,sample_value,ref_key
distance_score,FLOAT,,[],
d,NUMBER,,[],
qtl_beta,FLOAT,,[],
feature,TEXT,,"[""MACROPHAGES_M1""]",
chr_id,TEXT,,"[""1""]",
fpred_scores,VARIANT,,"[""{\n  \""list\"": []\n}""]",
fpred_max_label,TEXT,,[],
ref_allele,TEXT,,"[""A"", ""ATAATT"", ""G""]",
position,NUMBER,,"[93847713, 93444815, 93447056]",
qtl_se,FLOAT,,[],
gene_id,TEXT,,"[""ENSG00000137942"", ""ENSG00000137936""]",
interval_score_q,FLOAT,,[1.0],
fpred_max_score,FLOAT,,[],
type_id,TEXT,,"[""pchic""]",
qtl_score_q,FLOAT,,[],
alt_allele,TEXT,,"[""AT"", ""A"", ""AGT""]",
qtl_score,FLOAT,,[],
interval_score,FLOAT,,[25.058115016928703],
fpred_labels,VARIANT,,"[""{\n  \""list\"": []\n}""]",
source_id,TEXT,,"[""javierre2016""]",
qtl_pval,FLOAT,,[],
distance_score_q,FLOAT,,[],
