original_column_name,column_name,column_description,data_format,value_description
vehiclereg,,A VARCHAR(20) primary key uniquely identifying the transport vehicle record.,character varying,
vehiclekind,,"An enum (VehicleKind_enum) describing the vehicle type (e.g., 'Refrigerated Truck', 'Cargo Aircraft', 'Reefer Container').",USER-DEFINED,
vehtempc,,A REAL number for the current measured temperature (°C) inside the vehicle.,real,
speedkm,,A REAL number specifying the vehicle’s current speed in km/h.,real,
distdonekm,,"A NUMERIC(9,2) indicating the distance already traveled (in kilometers).",numeric,
distleftkm,,"A NUMERIC(9,2) specifying the remaining distance (in kilometers) until destination.",numeric,
eta,,A TIMESTAMP for the estimated time of arrival at the destination.,timestamp without time zone,
departsite,,A VARCHAR(100) naming the departure location/site.,character varying,
currentsite,,A VARCHAR(100) for the current location or site.,character varying,
destsite,,A VARCHAR(100) naming the destination location/site.,character varying,
gpsflag,,"An enum (GPSTrackingStatus_enum) for GPS tracking status (e.g., 'Active', 'Lost', 'Limited').",USER-DEFINED,
latvalue,,A DOUBLE PRECISION value for the vehicle’s current latitude.,double precision,
lonvalue,,A DOUBLE PRECISION value for the vehicle’s current longitude.,double precision,
altmeter,,A REAL number denoting the vehicle’s altitude in meters above sea level.,real,
locupdatemin,,A SMALLINT specifying how frequently (in minutes) the vehicle’s location data is updated.,smallint,
locupdatemark,,A TIMESTAMP noting the last recorded location update time.,timestamp without time zone,
transmode,,"An enum (TransportMode_enum) indicating the mode of transport (e.g., 'Road', 'Rail', 'Air', 'Sea').",USER-DEFINED,
carrlabel,,A TEXT field with carrier or transporter identification/labeling information.,text,
carrcert,,A VARCHAR(50) referencing any carrier certification or license number.,character varying,
shiptransit,,A VARCHAR(20) foreign key referencing Shipments(ShipmentRegistry). Links vehicle to a shipment in transit.,character varying,
containtransit,,A VARCHAR(20) foreign key referencing Container(ContainRegistry). Links the vehicle to a container in transit.,character varying,
