column_name,column_type,column_description,sample_value,ref_key
company,TEXT,The taxi company.,"[""Flash Cab""]",
dropoff_community_area,NUMBER,The Community Area where the trip ended.,[77],
taxi_id,TEXT,A unique identifier for the taxi.,"[""a3b390c4ab9a3534df072460b40a8639cf92acf56990b97cc21498a1f1bd07f2b2dd7a395b8ffec66992962e4d698580f131d274e9d2ae47c05c6fbd22fbdc9a"", ""4ba3690e7f7bde263c96de93e97af2af2545f6d16f06b7ebb4ebdf2e0808e40a2eb225589935ec91db11ccc6f33538288b54e4d28443a08396d8ab9288f047d7"", ""4431324ba2eb43217ae08e112d9e05db41d7a588f0b5e477aef634f8429303fcc89387569837c548f0a4fc197d10ebdc15343fe582039b64b21a645357836b99""]",
trip_miles,FLOAT,Distance of the trip in miles.,"[2.7, 2.1, 2.8]",
unique_key,TEXT,Unique identifier for the trip.,"[""315b3dd4a2f74d03fe27a5e18679b5a9527a7753"", ""13697f85b38c2a9941ffecd2100fb126552ac185"", ""e4000c0d64c6c8827bd7292d64266eb9ce7549ec""]",
dropoff_longitude,FLOAT,The longitude of the center of the dropoff census tract or the community area if the census tract has been hidden for privacy.,[-87.663416405],
pickup_community_area,NUMBER,The Community Area where the trip began.,[4],
trip_total,FLOAT,"Total cost of the trip, the total of the fare, tips, tolls, and extras.","[10.5, 12.9, 9.75]",
trip_start_timestamp,NUMBER,"When the trip started, rounded to the nearest 15 minutes.","[1501673400000000, 1500195600000000, 1501488900000000]",
trip_seconds,NUMBER,Time of the trip in seconds.,"[763, 807, 651]",
pickup_census_tract,NUMBER,"The Census Tract where the trip began. For privacy, this Census Tract is not shown for some trips.",[],
dropoff_latitude,FLOAT,The latitude of the center of the dropoff census tract or the community area if the census tract has been hidden for privacy.,[41.9867118],
trip_end_timestamp,NUMBER,"When the trip ended, rounded to the nearest 15 minutes.","[1501674300000000, 1500196500000000, 1501489800000000]",
pickup_latitude,FLOAT,The latitude of the center of the pickup census tract or the community area if the census tract has been hidden for privacy.,[41.975170943],
tolls,FLOAT,The tolls for the trip.,[],
pickup_location,TEXT,The location of the center of the pickup census tract or the community area if the census tract has been hidden for privacy.,"[""POINT (-87.68751551520002 41.9751709433)""]",
fare,FLOAT,The fare for the trip.,"[10.5, 10.75, 9.75]",
tips,FLOAT,The tip for the trip. Cash tips generally will not be recorded.,"[0.0, 2.15, 2.0]",
extras,FLOAT,Extra charges for the trip.,[0.0],
pickup_longitude,FLOAT,The longitude of the center of the pickup census tract or the community area if the census tract has been hidden for privacy.,[-87.687515515],
dropoff_location,TEXT,The location of the center of the dropoff census tract or the community area if the census tract has been hidden for privacy.,"[""POINT (-87.6634164054 41.9867117999)""]",
dropoff_census_tract,NUMBER,"The Census Tract where the trip ended. For privacy, this Census Tract is not shown for some trips.",[],
payment_type,TEXT,Type of payment for the trip.,"[""Credit Card"", ""Cash""]",
