column_name,column_type,column_description,sample_value,ref_key
species,TEXT,"Species of the tree using a four-letter code, comprised of the first two letters of the genus followed by the first two letters of the species.","[""ACPL"", ""QUPA"", ""ULAM""]",
sidewalk_condition,TEXT,Whether the tree roots have lifted the adjacent sidewalk.,"[""Good"", ""Raised""]",
segmentid,NUMBER,LION SegmentID geocoded to the address using Geosupport 11.4,"[101934, 101746]",
censustract_2010,TEXT,2010 Census Tract geocoded to the address using Geosupport 11.4,"[""150701.0""]",
zip_original,NUMBER,The zip code originally geocoded to the address using LION 02A,[11362],
nta_2010,TEXT,Neighborhood Tabulation Area geocoded to the address using Geosupport 11.4,"[""QN45""]",
site,TEXT,This field clarifies the position relative to the address for trees not located in the front of buildings.,"[""Front"", ""Assigned"", ""Side""]",
house_number,TEXT,Numerical portion of the address.,[],
spc_latin,TEXT,This is the latin/scientific name for the species of this tree.,"[""ACER PLATANOIDES"", ""QUERCUS PALUSTRIS"", ""ULMUS AMERICANA""]",
address,TEXT,Address of the tree.,"[""53-024 MARATHAN PKWY"", ""53-006 MARATHAN PKWY"", ""246-039 CAMBRIA AV""]",
longitude,FLOAT,Longitude of point in decimal degrees as geocoded using LION 02A,"[-73.732647, -73.73277, -73.737967]",
spc_common,TEXT,This is the common name for the species of this tree.,"[""MAPLE, NORWAY"", ""OAK, PIN"", ""ELM, AMERICAN""]",
wires,TEXT,Whether the tree is located under utility wires,"[""Yes""]",
location,TEXT,,"[""(40.761485, -73.732647)"", ""(40.76163, -73.73277)"", ""(40.762966, -73.737967)""]",
censusblock_2010,TEXT,2010 Census Block geocoded to the address using Geosupport 11.4,"[""1015.0"", ""1008.0""]",
borough,TEXT,Borough where tree was recorded.,"[""Queens""]",
zip_new,NUMBER,Zip Code geocoded to the address using Geosupport 11.4,[11362],
recordid,NUMBER,A unique identifier for each record in the table. Does not correspond to other datasets or identify the tree itself.,"[281653, 281657, 281658]",
status,TEXT,Overall tree condition.,"[""Excellent"", ""Good""]",
cb_new,NUMBER,Community Board geocoded to the address using Geosupport 11.4,[411],
support_structure,TEXT,Whether the tree has support structures installed.,[],
y,FLOAT,"Y coordinate of point in the NAD_1983_StatePlane_New_York_Long_Island_FIPS_3104_Feet coordinate system, geocoded using LION 02A","[216819.2157, 216872.0458, 217354.3597]",
diameter,NUMBER,Diameter of the tree as measured at approximately 4.5 feet from the ground.,"[17, 19, 21]",
street,TEXT,Street where address for tree is located.,"[""MARATHAN PKWY"", ""CAMBRIA AV""]",
cb_original,NUMBER,The community board originally geocoded to the address using LION 02A,[411],
latitude,FLOAT,Latitude of point in decimal degrees as geocoded using LION 02A,"[40.761485, 40.76163, 40.762966]",
x,FLOAT,"X coordinate of point in the NAD_1983_StatePlane_New_York_Long_Island_FIPS_3104_Feet coordinate system, geocoded using LION 02A","[1058313.256, 1058279.167, 1056837.981]",
