column_name,column_type,column_description,sample_value,ref_key
periodicity,TEXT,Applies to series recurring at regular intervals. Most of the time this term denotes that interval of recurrence.,[],
unit_of_measure,TEXT,A quantity used as a standard of measurement. Example: Units of time are second minute hour day week month year and decade.,[],
topic,TEXT,The matter dealt with in the context discourse or subject related to the series.,"[""Attainment""]",
source,TEXT,A place person or organization from which the series comes or can be obtained.,"[""Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/""]",
series_code,TEXT,A number or a sequence of related statistical units arranged or occurring in temporal spatial or other order or succession. WDI carries mostly time series.,"[""BAR.NOED.15UP.FE.ZS"", ""BAR.NOED.15UP.ZS"", ""BAR.NOED.2024.FE.ZS""]",
aggregation_method,TEXT,Aggregation methods are types of calculations used to group attribute values into a metric for each dimension value. For example for each region one may retrieve the total value of country entries (the sum of the series value for countries belonging to the region).,[],
related_indicators,TEXT,In general indicator that are of interest and related to the specific series.,[],
general_comments,TEXT,Other notes regarding the series which do not appear in Development relevance or Limitations or exceptions,[],
long_definition,TEXT,Extended statement of the exact meaning of a series.,"[""Percentage of female population age 15+ with no education"", ""Percentage of population age 15+ with no education"", ""Percentage of female population age 20-24 with no education""]",
other_notes,TEXT,A brief record of facts topics or thoughts written down and used to contextualize the series definition values and other characteristics.,[],
notes_from_original_source,TEXT,A brief record of facts topics or thoughts written down and used to contextualize the series definition values and other characteristics.,[],
statistical_concept_and_methodology,TEXT,The abstract idea general statistical notions or a system of methods used to generate the series.,[],
other_web_links,TEXT,Internet addresses of related pages tools or knowledge bases.,[],
short_definition,TEXT,Short statement of the exact meaning of a series.,"[""Percentage of female population age 15+ with no education"", ""Percentage of population age 15+ with no education"", ""Percentage of female population age 20-24 with no education""]",
limitations_and_exceptions,TEXT,A limiting rule or circumstance that applies to usage of the series such as the scope of the survey collecting the data or missing years and countries.  It should also note when data are imputed or estimated,[],
license_type,TEXT,Explains the rights conferred and restrictions imposed by the owner to the users of a series,[],
related_source_links,TEXT,Internet address of related source page tool or knowledge base.,[],
indicator_name,TEXT,Given name of a series.,"[""Barro-Lee: Percentage of female population age 15+ with no education"", ""Barro-Lee: Percentage of population age 15+ with no education"", ""Barro-Lee: Percentage of female population age 20-24 with no education""]",
base_period,TEXT,Base period is the period of time for which data is used as the base of an index number or other ratio have been collected. This period is frequently one of a year but it may be as short as one day or as long as the average of a group of years.,[],
development_relevance,TEXT,The relevance of a series refers to how the indicator’s data may be used to monitor particular aspects of development goals and programs for example the Sustainable Development Goals. The indicator may conclusively measure progress towards a particular objective or may act as a proxy or interpretation of a development aim.,[],
