column_name,column_type,column_description,sample_value,ref_key
evaluation_identifier,NUMBER,The EVALID code and the RSCD code together uniquely identify a set of field plots and associated Phase 1 summary data used to make population estimates.,"[41800, 41900, 41901]",
pop_evaluation_modified_date,DATE,See SURVEY.MODIFIED_DATE description for definition.,"[""2020-04-15"", ""2020-09-21""]",
evaluation_sequence_number,NUMBER,Foreign key linking the estimation unit record to the evaluation record.,"[741468457290487, 782214871290487, 782214872290487]",
timberland_only,TEXT,"A code indicting if the estimate can be made for timberland or for timberland and forest land. Timberland is a subset of forest land defined as nonreserved forest land capable of producing at least 20 cubic feet of wood volume per acre per year (COND.COND_STATUS_CD = 1, COND.RESERVCD = 0, COND.SITECLCD <7).","[""N""]",
pop_evaluation_created_date,DATE,See SURVEY.CREATED_DATE description for definition.,"[""2020-04-15"", ""2020-09-10""]",
evaluation_group_sequence_number,NUMBER,Foreign key linking the population evaluation record to the population evaluation group record.,"[699249562126144, 783913176290487]",
estimation_method,TEXT,Describes the method of estimation. Post-stratification is used for most inventories where PLOT.MANUAL ≥1.0.,"[""Post-Stratification""]",
pop_evaluation_created_in_instance,NUMBER,See SURVEY.CREATED_IN_INSTANCE description for definition.,[290487],
land_only,TEXT,A code indicating area used in stratifying evaluations. See POP_ESTN_UNIT.AREA_SOURCE for more information.,"[""N""]",
pop_evaluation_created_by,TEXT,See SURVEY.CREATED_BY description for definition.,[],
pop_evaluation_modified_in_instance,NUMBER,See SURVEY.MODIFIED_IN_INSTANCE description for definition.,[290487],
pop_evaluation_modified_by,TEXT,See SURVEY.MODIFIED_BY description for definition.,[],
growth_accounting,TEXT,"A code indicating whether the evaluation can be used for growth accounting. This attribute is blank (null) when the POP_EVAL_TYP.EVAL_TYP is not 'EXPGROW' evaluation type. See The Forest Inventory and Analysis Database: Population Estimation User Guide (Edition: March, 2017) for examples of the growth accounting method.","[""N""]",
state_code,NUMBER,Bureau of the Census Federal Information Processing Standards (FIPS) two-digit code for each State. Refer to appendix B. For evaluations that do not conform to the boundaries of a single State the value of STATECD should be set to 99.,[4],
region_or_station_code,NUMBER,Identification number of the Forest Service National Forest System Region or Station (FIA work unit) that provided the inventory data (see appendix B for more information).,[22],
evaluation_description,TEXT,"A description of the area being evaluated (often a State), the time period of the evaluation, and the type of estimates the evaluation can be used to compute (e.g., all lands, area, volume, growth, removals, mortality).","[""ARIZONA 2018: 2009-2018: ALL AREA"", ""ARIZONA 2019: 2010-2019: ALL AREA"", ""ARIZONA 2019: 2010-2019: CURRENT AREA, CURRENT VOLUME""]",
location_name,TEXT,Geographic area as it would appear in the title of a report.,"[""Arizona""]",
notes,TEXT,Population evaluation group notes.,[],
report_year_name,TEXT,The data collection years that would appear in the title of a report.,"[""2009;2010;2011;2012;2013;2014;2015;2016;2017;2018"", ""2010;2011;2012;2013;2014;2015;2016;2017;2018;2019""]",
end_inventory_year,TEXT,The ending year for the data included in the evaluation.,"[""2018"", ""2019""]",
start_inventory_year,TEXT,The starting year for the data included in the evaluation.,"[""2009"", ""2010""]",
