column_name,column_type,column_description,sample_value,ref_key
crown_light_exposure_code_name,TEXT,A code indicating the amount of light being received by the tree crown. Collected for all live trees at least 5 inches DBH/DRC. Trees with Uncompacted Live Crown Ratio <35 have a maximum Crown Light Exposure Code of 1.,"[""""]",
damage_location_1,NUMBER,"A code indicating where damage (meeting or exceeding a severity threshold, as defined in the field guide) is present on the tree.",[],
gross_cubicfoot_volume,FLOAT,"For timber species (trees where the diameter is measured at breast height [DBH]), this is the net volume of wood in the central stem of a sample tree 5.0 inches in diameter, from a 1-foot stump to a minimum 4-inch top diameter, or to where the central stem breaks into limbs all of which are <4.0 inches in diameter. For woodland species, net cubicfoot volume is the net volume of wood and bark from the DRC measurement point(s) to a 1½-inch top diameter; includes branches that are at least 1½ inches in diameter along the length of the branch. This is a per tree value and must be multiplied by the appropriate trees per acre expansion factor found in the Tree Net Growth, Removal, and Mortality Component Table table to obtain per acre information. This attribute is blank (null) for trees with DIA <5.0 inches. All trees measured after 1998 with DIA 5.0 inches (including standing dead trees) will have entries in this field. Does not include rotten, missing, and form cull.","[12.295999526977539, 2.86899995803833, 75.36399841308594]",
root_ht_pnwrs,TEXT,,[],
sample_method_code,NUMBER,A code indicating if the plot was observed in the field or remotely sensed in the office.,[1],
sound_cubicfoot_volume,FLOAT,"For timber species (trees where the diameter is measured at breast height [DBH]), the volume of sound wood in the central stem of a sample tree 5.0 inches in diameter from a 1-foot stump to a minimum 4-inch top diameter or to where the central stem breaks into limbs all of which are <4.0 inches in diameter. For woodland species (woodland species can be identified by REF_SPECIES.WOODLAND = X), sound cubicfoot volume is the net volume of wood and bark from the DRC measurement point(s) to a minimum 1½-inch top diameter; includes branches that are at least 1½ inches in diameter along the length of the branch. This is a per tree value and must be multiplied by trees per acre unadjusted to obtain per acre information. This attribute is blank (null) for trees with DIA <5.0 inches. All trees with DIA 5.0 inches (including dead trees) have entries in this field. Does not include rotten and missing cull (volume loss due to rotten and missing cull defect has been deducted).","[12.295999526977539, 2.86899995803833, 75.36399841308594]",
tree_class_code_rocky_mountain_research_station_name,TEXT,A code indicating the general quality of the tree. Only collected by certain FIA work units (SURVEY.RSCD = 22).,"[""""]",
merchantable_cubicfoot_volume_growingstock_tree_timberland_mortality_purposes,FLOAT,"The merchantable cubic-foot volume (Net cubic-foot volume at the midpoint) of the tree at the time of mortality. To obtain estimates of annual per acre mortality, multiply by Mortality trees per acre per year unadjusted.",[0.0],
actual_centroid_diameter_height,FLOAT,"The height (in feet) to where stem centroid diameter was actually measured. It may differ from CENTROID_DIA_HT if abnormalities in the stem prevented a normal diameter measurement. Only collected by certain FIA work units (SURVEY.RSCD = 26) for the Pacific Islands. This height is part of a new upper stem diameter protocol that began with the first remeasurement, except for Hawaii where the protocol was implemented in the first measurement.",[],
phase_2_panel_number,NUMBER,The value for Phase 2 panel number ranges from 1 to 5 for annual inventories and is blank (null) for periodic inventories. A panel is a sample in which the same elements are measured on two or more occasions. FIA divides the plots in each State into 5 panels that can be used to independently sample the population.,[],
reuse_code_1,TEXT,,[],
damage_severity_2,NUMBER,"A code indicating how much of the tree is affected by the secondary damage. Valid severity codes vary by damage type and damage location and must exceed a threshold value, as defined in the field guide. Use same codes as Damage severity 1. If Damage location 1 = 0, then Damage severity 2 = blank (null).",[],
total_age,NUMBER,"The age of a live tree derived either from counting tree rings from an increment core sample extracted at the base of a tree where diameter is measured at root collar (DRC), or for small saplings (1.0 to 2.9 inches DBH) by counting all branch whorls, or by adding a species-dependent number of years to breast height age. Total age is collected for a subset of trees and is used to calculate classification attributes such as stand age. Only collected by certain FIA work units (SURVEY.RSCD = 22 or 26) and is left blank (null) when it is not collected.",[],
damage_severity_2_a_pacific_northwest_research_station_starting_2005,NUMBER,"Damage severity depends on the damage agent coded (see appendix K for codes). This is a 2-digit code indicating either percent of location damaged (01-99), or the appropriate class of damage (values vary from 0-4 depending on the specific Damage Agent). Only collected by certain FIA work units (SURVEY.RSCD = 26).",[],
growth_trees_per_acre_unadjusted,FLOAT,"The number of growth trees per acre that the sample tree theoretically represents based on the sample design. For fixed-radius plots taken with the mapped plot design (PLOT.DESIGNCD = 1), Growth trees per acre unadjusted is set to a constant derived from the plot size. Variable-radius plots were often used in earlier inventories, so the value in Growth trees per acre unadjusted decreases as the tree diameter increases. This attribute will be blank (null) if the tree does not contribute to growth estimates. Based on the procedures described in Bechtold and Patterson (2005), this attribute must be adjusted using factors stored in the Population Stratum Table table to derive population estimates. Examples of estimating population totals are shown in The Forest Inventory and Analysis Database: Population Estimation User Guide (Edition: March, 2017).","[0.0, 6.607999801635742, 99.9540023803711]",
merchantable_boardfoot_volume_sawtimber_tree_forest_land_removal_purposes,FLOAT,"The merchantable board-foot (net boardfoot volume sawlog portion sawtimber tree, International ¼-inch rule) volume of the tree at the time of removal. To obtain estimates of annual per acre removals, multiply by removal trees per acre per year unadjusted.",[],
tree_history_code,NUMBER,"Identifies the tree with detailed information as to whether the tree is live, dead, cut, removed due to land use change, etc. Contact the appropriate FIA work unit for the definitions (table 1-1). Only collected by certain FIA work units (SURVEY.RSCD = 23, 24, or 33).","[2, 11, 21]",
net_annual_sound_cubicfoot_growth_live_tree_timberland,FLOAT,"The net change in sound cubic-foot volume (sound cubicfoot volume) per year of the tree (for trees on remeasured plots, (V2 -V1)/(T2 -T1)). Because this value is net growth, it may be a negative number. Negative growth values are usually due to mortality (V2 = 0) but can also occur on live trees that have a net loss in volume because of damage, rot, broken top, or other causes. To expand to a per acre value, multiply by growth trees per acre unadjusted.","[0.17433400452136993, 0.0, 0.2869170010089874]",
species_group_code,NUMBER,A code assigned to each tree species in order to group them for reporting purposes on presentation tables. Codes and their associated names are shown in appendix E. Individual tree species and corresponding species group codes are shown in appendix F.,"[43, 3, 42]",
type_of_annual_volume_growth_code,NUMBER,"A code indicating how volume growth is estimated. Current annual growth is an estimate of the amount of volume that was added to a tree in the year before the tree was sampled, and is based on the measured diameter increment recorded when the tree was sampled or on a modeled diameter for the previous year. Periodic annual growth is an estimate of the average annual change in volume occurring between two measurements, usually the current inventory and the previous inventory, where the same plot is evaluated twice. Periodic annual growth is the increase in volume between inventories divided by the number of years between each inventory. This attribute is blank (null) if the plot does not contribute to the growth estimate.",[2],
ring_count_inner_2inches_pnwrs,TEXT,,[],
tree_class_code_northeastern_research_station,NUMBER,"In annual inventory, this code represents a classification of the overall quality of a tree that is 5.0 inches DBH and larger. It classifies the quality of a sawtimber tree based on the present condition, or it classifies the quality of a poletimber tree as a prospective determination (i.e., a forecast of potential quality when and if the tree becomes sawtimber size). For more detailed description, see the regional field guide. Only collected by certain FIA work units (SURVEY.RSCD = 24).",[],
net_annual_merchantable_boardfoot_growth_sawtimber_tree_timberland,FLOAT,"The net change in merchantable board-foot (net boardfoot volume sawlog portion sawtimber tree, International ¼-inch rule) volume per year of this tree (for trees on remeasured plots, (V2 - V1)/(T2 -T1)). Because this value is net growth, it may be a negative number. Negative growth values are usually due to mortality (V2 = 0) but can also occur on live trees that have a net loss in volume because of damage, rot, broken top, or other causes. To expand to a per acre value, multiply by growth trees per acre unadjusted.","[1.5037829875946045, 0.0, 2.9375]",
tree_class_code_rocky_mountain_research_station,NUMBER,A code indicating the general quality of the tree. Only collected by certain FIA work units (SURVEY.RSCD = 22).,[],
