column_name,column_type,column_description,sample_value,ref_key
msa_geom,BINARY,Points of a polygon that encompass the state. Should be used for geographic visualization,[],
csa_code,TEXT,Current Combined Statistical Area (CSA) code of the CSA that contains the metropolitan statistical area/micropolitan statistical area (MSA),"[""348"", ""364"", ""496""]",
int_point_lat,TEXT,"Current latitude of the internal point, which is the point at or closest to the MSA's geographic center","[""+34.5375344"", ""+18.0330687"", ""+32.1091533""]",
name,TEXT,Full text name of the metropolitan statistical area/micropolitan statistical area,"[""Riverside-San Bernardino-Ontario, CA"", ""San Germán, PR"", ""Savannah, GA""]",
msa_code,TEXT,"Current metropolitan statistical area/micropolitan
statistical area (MSA) code","[""40140"", ""41900"", ""42340""]",
int_point_lon,TEXT,"Current longitude of the internal point, which is the point at or closest to the MSA's geographic center","[""-116.1309212"", ""-067.1039609"", ""-081.2731066""]",
area_water_meters,NUMBER,"Current water area, in square meters","[""374433231.000000000"", ""383926537.000000000"", ""585451355.000000000""]",
status_indicator,TEXT,"Current metropolitan/micropolitan status indicator. 

1 indicates a metropolitan statistical area. Each metropolitan statistical area must have at least one urbanized area of 50,000 or more inhabitants.
2 indicates a micropolitan statistical area. Each micropolitan statistical area must have at least one urban cluster of at least 10,000 inhabitants, with no more than 49,999","[""1""]",
area_land_meters,NUMBER,"Current land area, in square meters","[""70612666121.000000000"", ""572747549.000000000"", ""3479880678.000000000""]",
lsad_code,TEXT,"Legal/Statistical area description (LSAD) code for a given MSA.

M1 indicates a ""metro area (suffix)""
M2 indicates a ""micro area (suffix)""","[""M1""]",
lsad_name,TEXT,Current name and the translated legal/statistical area description for metropolitan statistical area/micropolitan statistical area,"[""Riverside-San Bernardino-Ontario, CA Metro Area"", ""San Germán, PR Metro Area"", ""Savannah, GA Metro Area""]",
feature_class_code,TEXT,"MAF/TIGER feature class code 

G3110 indicates either a metropolitan or micropolitan statistical area","[""G3110""]",
geo_code,TEXT,Unique identifier for each MSA. Matches msa_code,"[""40140"", ""41900"", ""42340""]",
