column_name,column_type,column_description,sample_value,ref_key
area_water_meters,NUMBER,"Current water area, in square meters","[""0E-9""]",
area_land_meters,NUMBER,"Current land area, in square meters","[""3474027.000000000"", ""9294679.000000000"", ""7514760.000000000""]",
lsad_code,TEXT,"Legal/Statistical area description (LSAD) code for a given urban area. 

75 indicates an ""urbanized area""
76 indicates an ""urban cluster""","[""76""]",
lsad_name,TEXT,2010 Census name and the translated legal/statistical area description of a given urban area,"[""Poplar, MT Urban Cluster"", ""Vinita, OK Urban Cluster"", ""Ephrata, WA Urban Cluster""]",
int_point_lon,TEXT,"Current longitude of the internal point, which is the point at or closest to the state's geographic center","[""-105.1881895"", ""-095.1571515"", ""-119.5501942""]",
area_type,TEXT,"2010 Census urban area type. 

C indicates an ""urban cluster"", which is an area with a population between 2,500 and 49,999 
U indicates an ""urbanized area"", which is an area with a population greater than or equal to 50,000

More information on how the Census Bureau made these determinations can be found here: https://www.census.gov/geo/reference/urban-rural.html","[""C""]",
urban_area_code,TEXT,Urban area code from the 2010 Census,"[""70777"", ""90784"", ""27739""]",
functional_status,TEXT,"Current functional status code. A full list of possible results can be found: https://www.census.gov/geo/reference/funcstat.html 
""A"" refers to ""active government providing primary general-purpose functions""","[""S""]",
feature_class_code,TEXT,"5-digit code assigned by the Census Bureau intended to classify and describe geographic objects or features. 
""G3500"" indicates ""urban area""","[""G3500""]",
int_point_lat,TEXT,"Current latitude of the internal point, which is the point at or closest to the state's geographic center","[""+48.1139054"", ""+36.6428920"", ""+47.3126364""]",
geo_code,TEXT,Unique identifier for each urban area; Same as urban_area_code,"[""70777"", ""90784"", ""27739""]",
name,TEXT,Full text name for the urban area,"[""Poplar, MT"", ""Vinita, OK"", ""Ephrata, WA""]",
city_geom,BINARY,Points of a polygon that encompass the urban area. Should be used for geographic visualization,[],
