original_column_name,column_name,column_description,data_format,value_description
enforcereg,,VARCHAR(50). Primary key for an enforcement‑action record.,character varying,
compref2,,VARCHAR(50). Foreign‑key to ComplianceCase.CompReg against which action is taken.,character varying,
acttake,,"action_taken_enum (enum: 'Warning', 'Restriction', 'Suspension'). Enforcement action applied.",USER-DEFINED,
esclvl,,"escalation_level_enum (enum: 'Supervisor', 'Compliance', 'Legal'). Escalation destination within the organisation.",USER-DEFINED,
resstat,,"resolution_status_enum (enum: 'Pending', 'In Progress', 'Resolved'). Resolution progress status.",USER-DEFINED,
penimp,,"penalty_imposed_enum (enum: 'Warning', 'Fine', 'Ban'). Type of penalty imposed, if any.",USER-DEFINED,
penamt,,"NUMERIC(20,2). Monetary amount of fines or restitution in USD (e.g., 150 000.00).",numeric,
legactstat,,"legal_action_status_enum (enum: 'Pending', 'Active'). Status of any legal proceedings.",USER-DEFINED,
settlestat,,"settlement_status_enum (enum: 'Negotiating', 'Settled'). Settlement progress with regulators or plaintiffs.",USER-DEFINED,
repimp,,"reputation_impact_enum (enum: 'Minimal', 'Moderate', 'Severe'). Estimated reputational impact.",USER-DEFINED,
busrestr,,"business_restriction_enum (enum: 'Partial', 'Full'). Extent of business restrictions imposed.",USER-DEFINED,
remedstat,,"remediation_status_enum (enum: 'Not Required', 'Pending', 'Completed'). Status of required remediation actions.",USER-DEFINED,
traderestr,,"trading_restriction_period_enum (enum: 'Blackout', 'Special'). Type of imposed trading restriction period.",USER-DEFINED,
sysupdneed,,"system_update_needed_enum (enum: 'No', 'Minor', 'Major'). Whether surveillance systems require updates.",USER-DEFINED,
polupdneed,,"policy_update_needed_enum (enum: 'No', 'Yes', 'Urgent'). Need for policy updates.",USER-DEFINED,
trainreq,,"training_requirement_enum (enum: 'Refresher', 'Comprehensive'). Mandatory training requirement type.",USER-DEFINED,
repgenstat,,"report_generation_status_enum (enum: 'Manual', 'Automated', 'Hybrid'). How enforcement reports are generated.",USER-DEFINED,
dataretstat,,"data_retention_status_enum (enum: 'Current', 'Archived', 'Deleted'). Data‑retention status for case records.",USER-DEFINED,
auditstat,,"audit_trail_status_enum (enum: 'Complete', 'Partial', 'Missing'). Audit‑trail completeness for the action.",USER-DEFINED,
conflvl,,"confidentiality_level_enum (enum: 'Normal', 'Sensitive', 'Highly Sensitive'). Confidentiality level of the case data.",USER-DEFINED,
accrestr,,"access_restriction_enum (enum: 'Public', 'Internal', 'Restricted'). Access restrictions applied to the case.",USER-DEFINED,
datashare,,"data_sharing_status_enum (enum: 'Allowed', 'Limited', 'Prohibited'). Data‑sharing status with external parties.",USER-DEFINED,
invdetref,,VARCHAR(50). Optional foreign‑key to InvestigationDetails.InvDetReg providing underlying investigation context.,character varying,
