column_name,column_type,column_description,sample_value,ref_key
r,TEXT,,"[""0"", ""28"", ""29""]",
cs,TEXT,,"[""0"", ""1"", ""2""]",
team_id,TEXT,,"[""TRO"", ""CL1"", ""RC1""]",
ab,TEXT,,"[""4"", ""137"", ""120""]",
sf,TEXT,,"[""""]",
sb,TEXT,,"[""0"", ""3"", ""6""]",
so,TEXT,,"[""0"", ""5"", ""1""]",
h,TEXT,,"[""0"", ""40"", ""39""]",
league_id,TEXT,,"[""""]",
double,TEXT,,"[""0"", ""4"", ""11""]",
triple,TEXT,,"[""0"", ""5"", ""3""]",
g_idp,TEXT,,"[""""]",
ibb,TEXT,,"[""""]",
bb,TEXT,,"[""0"", ""2"", ""1""]",
hr,TEXT,,"[""0""]",
hbp,TEXT,,"[""""]",
stint,NUMBER,,[1],
player_id,TEXT,,"[""abercda01"", ""allisar01"", ""ansonca01""]",
rbi,TEXT,,"[""0"", ""19"", ""16""]",
year,NUMBER,,[1871],
sh,TEXT,,"[""""]",
g,NUMBER,,"[1, 29, 25]",
