original_column_name,column_name,column_description,data_format,value_description
sensortrack,,A SERIAL primary key uniquely identifying each sensor data record.,integer,
storetempc,,A REAL value indicating the recommended or target storage temperature in Celsius.,real,
temptolc,,"A DECIMAL(4,1) specifying allowable temperature deviation (±°C).",numeric,
tempnowc,,A REAL number for the current actual temperature reading in Celsius.,real,
tempdevcount,,A SMALLINT counting how many times the temperature has deviated beyond the allowed tolerance.,smallint,
tempmaxc,,"A DECIMAL(5,2) representing the maximum temperature recorded (in °C).",numeric,
tempminc,,"A DECIMAL(5,2) representing the minimum temperature recorded (in °C).",numeric,
tempstabidx,,A REAL value indicating a temperature stability index or coefficient.,real,
humiditypct,,"A DECIMAL(4,1) showing the percentage of humidity inside or around the container.",numeric,
presskpa,,A REAL number representing the recorded pressure in kilopascals (kPa).,real,
shockflag,,"An enum (SensorStatus_enum) describing the shock sensor status (e.g., Normal, Malfunction, Triggered).",character varying,
tiltflag,,"An enum (SensorStatus_enum) describing the tilt sensor status (e.g., Normal, Triggered, Malfunction).",character varying,
impactflag,,"An enum (SensorStatus_enum) describing the impact sensor status (e.g., Normal, Triggered, Malfunction).",character varying,
vibelvlmms,,"A DECIMAL(6,2) measuring vibration level in mm/s (millimeters per second).",numeric,
lightlux,,An INTEGER for the current or last known light level in lux.,integer,
acceldata,,"A REAL value capturing acceleration data (e.g., in m/s²) from the sensor.",real,
handleevents,,"A SMALLINT counting non-critical handling events (minor jolts, slight tilts).",smallint,
critevents,,"A SMALLINT recording critical events (major shocks, severe impacts).",smallint,
alerts,,A SMALLINT tally of all sensor alerts triggered within a specific timeframe.,smallint,
alerttime,,A TIMESTAMP marking the most recent alert event time.,timestamp without time zone,
alertkind,,A VARCHAR(50) describing the kind or category of the last triggered alert.,character varying,
containlink,,A VARCHAR(20) foreign key referencing Container(ContainRegistry). Associates sensor data with a specific container.,character varying,
vehsenseref,,A VARCHAR(20) foreign key referencing TransportInfo(VehicleReg). Links sensor data to a particular vehicle.,character varying,
