column_name,column_type,column_description,sample_value,ref_key
number_of_motor_vehicles_in_transport_mvit,NUMBER,,[2],
vehicle_make,NUMBER,,"[30, 54, 37]",
mcid_issuing_authority_name,TEXT,,"[""Not Applicable""]",
hazardous_material_identification_number,NUMBER,,[0],
vin_character_11,TEXT,,"["""", ""A"", ""E""]",
month_of_crash,NUMBER,,"[5, 7, 2]",
vehicle_identification_number_vin,TEXT,,"[""115161409"", ""19UUA5640XA8"", ""19XFB2F5XEE2""]",
minute_of_crash,NUMBER,,"[8, 4, 55]",
initial_contact_point,NUMBER,,"[98, 61, 6]",
vin_character_10,TEXT,,"["""", ""X"", ""E""]",
vin_character_4,TEXT,,"[""1"", ""U"", ""F""]",
vehicle_model_year,NUMBER,,"[1965, 1999, 2014]",
vehicle_model,NUMBER,,"[32, 35, 31]",
vin_character_6,TEXT,,"[""1"", ""5"", ""2""]",
mcid_issuing_authority,NUMBER,,[0],
state_number,NUMBER,,"[24, 6, 42]",
registration_state_name,TEXT,,"[""Arkansas"", ""California"", ""Pennsylvania""]",
special_use,NUMBER,,[0],
hazardous_material_class_number,NUMBER,,[0],
vehicle_make_name,TEXT,,"[""Volkswagen"", ""Acura"", ""Honda""]",
extent_of_damage,TEXT,,"[""Functional Damage"", ""Minor Damage"", ""Disabling Damage""]",
mcid_identification_number,TEXT,,"[""000000000""]",
most_harmful_event,NUMBER,,[12],
vehicle_number,NUMBER,,"[5, 3, 4]",
related_factors_vehicle_level2,NUMBER,,[0],
body_type,NUMBER,,"[2, 4]",
hit_and_run,TEXT,,"[""No / No Hit-and-Run""]",
day_of_crash,NUMBER,,"[6, 27, 21]",
first_harmful_event,NUMBER,,[12],
cargo_body_type,NUMBER,,[0],
fire_occurrence,TEXT,,"[""No or Not Reported""]",
vin_character_8,TEXT,,"[""0"", ""4"", ""5""]",
number_of_occupants,NUMBER,,[0],
unit_type,TEXT,,"[""Motor Vehicle Not in Transport Outside the Trafficway"", ""Motor Vehicle Not in Transport Within the Trafficway""]",
vehicle_configuration,NUMBER,,[0],
hour_of_crash,NUMBER,,"[9, 18, 14]",
consecutive_number,NUMBER,,"[240134, 62930, 61187]",
hazardous_material_placard,TEXT,,"[""Not Applicable""]",
vin_character_2,TEXT,,"[""1"", ""9"", ""A""]",
registered_vehicle_owner_name,TEXT,,"[""Driverless/Motor Vehicle Parked/Stopped Off Roadway""]",
vin_character_12,TEXT,,"["""", ""8"", ""2""]",
underride_override_name,TEXT,,"[""No Underride or Override Noted (2012-Later)""]",
manner_of_collision,NUMBER,,[6],
gross_vehicle_weight_rating,NUMBER,,[0],
make_model_combined,NUMBER,,"[30032, 54035, 37031]",
underride_override,NUMBER,,[0],
manner_of_collision_name,TEXT,,"[""Angle""]",
vin_character_3,TEXT,,"[""5"", ""U"", ""X""]",
fatalities_in_vehicle,NUMBER,,[0],
registration_state,NUMBER,,"[5, 6, 42]",
vin_character_9,TEXT,,"[""9"", ""0"", ""X""]",
motor_carrier_identification_number,TEXT,,"[""00000000000""]",
related_factors_vehicle_level1,NUMBER,,[0],
vin_character_7,TEXT,,"[""4"", ""6"", ""F""]",
vin_character_5,TEXT,,"[""6"", ""A"", ""B""]",
vehicle_removal,TEXT,,"[""Not Towed"", ""Towed Due to Disabling Damage""]",
emergency_motor_vehicle_use,TEXT,,"[""Not Applicable""]",
vehicle_trailing,TEXT,,"[""No Trailing Unit""]",
bus_use,TEXT,,"[""Not a Bus""]",
hazardous_material_involvement,TEXT,,"[""No""]",
first_harmful_event_name,TEXT,,"[""Motor Vehicle in Transport""]",
registered_vehicle_owner,NUMBER,,[6],
special_use_name,TEXT,,"[""No Special Use""]",
body_type_name,TEXT,,"[""2-Door Sedan/Hardtop/Coupe"", ""4-Door Sedan/Hardtop""]",
vin_character_1,TEXT,,"[""1"", ""4"", ""W""]",
release_of_hazardous_material_from_the_cargo_compartment,TEXT,,"[""Not Applicable""]",
