original_column_name,column_name,column_description,data_format,value_description
cntref,,"A CHAR(12) primary key for each content behavior record (e.g., 'CB1234567890').",character,
cntsessref,,"A CHAR(12) referencing SessionBehavior(SessRef) (e.g., 'SE1234567890').",character,
postnum,,"An INTEGER counting total posts (e.g., '45').",integer,
postfreq,,"NUMERIC(5,3) capturing post frequency (e.g., '1.235').",numeric,
postintvar,,"NUMERIC(6,3) variance in posting intervals (e.g., '0.457').",numeric,
cntsimscore,,"NUMERIC(4,2) content similarity (e.g., '0.85').",numeric,
cntuniqscore,,"NUMERIC(5,4) content uniqueness measure (e.g., '0.9432').",numeric,
cntdiverseval,,"NUMERIC(6,3) diversity of user’s content (e.g., '1.234').",numeric,
cntlangnum,,"An enum (ContentLanguageCount_enum) showing language count in posts (1, 2, 3, 4, or 5).",USER-DEFINED,
cnttopicent,,"NUMERIC(4,3) topic entropy measure (e.g., '0.123').",numeric,
hashusepat,,"An enum (HashtagUsagePattern_enum) describing hashtag usage (Trending, Normal, Random, Spam).",USER-DEFINED,
hashratio,,"NUMERIC(3,2) fraction of posts with at least one hashtag (e.g., '0.23').",numeric,
mentionpat,,"An enum (MentionPattern_enum) describing mention usage (Normal, Random, Targeted, Spam).",USER-DEFINED,
mentionratio,,"NUMERIC(5,3) fraction of posts with mentions (e.g., '0.568').",numeric,
urlsharefreq,,"A VARCHAR(24) showing how often URLs are shared (e.g., 'HighFreq').",character varying,
urldomdiv,,"NUMERIC(4,2) domain diversity among shared URLs (e.g., '1.23').",numeric,
mediaupratio,,"NUMERIC(5,3) fraction of posts including media (e.g., '0.345').",numeric,
mediareratio,,"NUMERIC(6,4) how often the same media is reused (e.g., '0.2345').",numeric,
