original_column_name,column_name,column_description,data_format,value_description
modactkey,,"A CHAR(12) primary key uniquely identifying each moderation action record (e.g., 'MA0000001234').",character,
masedetref,,"A CHAR(12) referencing SecurityDetection(SecDetKey) (e.g., 'SD1234567890').",character,
macntref,,"A CHAR(12) referencing ContentBehavior(CntRef) (e.g., 'CB1234567890').",character,
abuserepnum,,"A SMALLINT counting how many abuse reports (e.g., '2').",smallint,
violtypedist,,"A JSONB mapping violation types (e.g., '{""spam"":5, ""hate"":1}').",jsonb,
susphist,,An enum (SuspensionHistory_enum) detailing past suspensions (0 through 5).,USER-DEFINED,
warnnum,,"A SMALLINT showing how many warnings were issued (e.g., '1').",smallint,
appealnum,,An enum (AppealCount_enum) for how many appeals were filed (0 through 5).,USER-DEFINED,
linkacctnum,,"A SMALLINT counting linked/sockpuppet accounts (e.g., '3').",smallint,
clustsize,,"A SMALLINT representing the size of the related account cluster (e.g., '10').",smallint,
clustrole,,"An enum (ClusterRole_enum) labeling the user’s cluster role (Isolated, Follower, Leader, Amplifier).",USER-DEFINED,
netinflscore,,"A NUMERIC(5,2) rating network influence (e.g., '7.85').",numeric,
coordscore,,"A NUMERIC(4,2) measuring coordinated behavior (e.g., '0.73').",numeric,
authenscore,,"A NUMERIC(5,3) rating authenticity (e.g., '0.745').",numeric,
credscore,,"A NUMERIC(4,1) rating credibility (e.g., '7.9').",numeric,
reputscore,,"A NUMERIC(5,4) user’s reputation measure (e.g., '0.8943').",numeric,
trustval,,"A NUMERIC(4,2) capturing trust level (e.g., '0.60').",numeric,
impactval,,"A NUMERIC(4,3) rating the potential impact of the violation (e.g., '1.034').",numeric,
monitorpriority,,"An enum (MonitoringPriority_enum) indicating how closely to watch (Low, Medium, Urgent, High).",USER-DEFINED,
investstatus,,"An enum (InvestigationStatus_enum) describing investigation status (Pending, Active, Completed).",USER-DEFINED,
actiontaken,,"An enum (ActionTaken_enum) summarizing final moderation (Suspension, Warning, Restriction).",USER-DEFINED,
reviewfreq,,"An enum (ReviewFrequency_enum) describing re-review frequency (Monthly, Quarterly, Daily, Weekly).",USER-DEFINED,
lastrevdate,,"A DATE showing last moderation review (e.g., '2025-03-20').",date,
nextrevdate,,"A DATE scheduling the next moderation review (e.g., '2025-04-20').",date,
