column_name,column_type,column_description,sample_value,ref_key
internal_point_geom,BINARY,,"[""bytearray(b'\\x01\\x01\\x00\\x00\\x00\""/\\x10\\xa9\\x0e\\x85\\\\\\xc0\\xd5\\xeb\\x16\\x81\\xb1gB@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xe8\\xd4:\\x16\\x80\\xf1Z\\xc0\\xe6\\x9b#\\xe11\\xc5C@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xbdqR\\x98w\\xfbT\\xc0\\xd5n\\xbb\\xd0\\\\\\x83C@')""]",
internal_point_lat,FLOAT,,"[36.8101045, 39.5405847, 39.02627]",
internal_point_lon,FLOAT,,"[-114.0790198, -107.7734428, -83.9291745]",
urban_area_geom,BINARY,,[],
geo_id,TEXT,,"[""56413"", ""74935"", ""60058""]",
name,TEXT,,"[""Mesquite, NV--AZ"", ""Rifle, CO"", ""Mount Orab, OH""]",
functional_status,TEXT,,"[""S""]",
urban_area_code,TEXT,,"[""56413"", ""74935"", ""60058""]",
area_lsad_code,TEXT,,"[""76""]",
lsad_name,TEXT,,"[""Mesquite, NV--AZ Urban Cluster"", ""Rifle, CO Urban Cluster"", ""Mount Orab, OH Urban Cluster""]",
type,TEXT,,"[""C""]",
mtfcc_feature_class_code,TEXT,,"[""G3500""]",
area_land_meters,FLOAT,,"[19891472.0, 10118553.0, 7085394.0]",
area_water_meters,FLOAT,,[0.0],
