column_name,column_type,column_description,sample_value,ref_key
deviceCategory,TEXT,,"[""desktop""]",
unique_session_id,TEXT,,"[""8515268164140442346-1499821254"", ""9183889190192076181-1500066908"", ""7239412501820855280-1499201744""]",
latest_ecommerce_progress,NUMBER,,"[0, 2]",
predicted_will_buy_on_return_visit,NUMBER,,[0],
pageviews,NUMBER,,"[2, 4, 1]",
bounces,NUMBER,,"[0, 1]",
source,TEXT,,"[""ask""]",
medium,TEXT,,"[""organic""]",
time_on_site,NUMBER,,"[74, 33, 30]",
country,TEXT,,"[""China"", ""Denmark"", ""France""]",
predicted_will_buy_on_return_visit_probs,VARIANT,,"[""[\n  {\n    \""label\"": 1,\n    \""prob\"": 6.927288242416253e-03\n  },\n  {\n    \""label\"": 0,\n    \""prob\"": 9.930727117575837e-01\n  }\n]"", ""[\n  {\n    \""label\"": 1,\n    \""prob\"": 1.121615641405379e-02\n  },\n  {\n    \""label\"": 0,\n    \""prob\"": 9.887838435859462e-01\n  }\n]"", ""[\n  {\n    \""label\"": 1,\n    \""prob\"": 6.285556723422870e-03\n  },\n  {\n    \""label\"": 0,\n    \""prob\"": 9.937144432765771e-01\n  }\n]""]",
will_buy_on_return_visit,NUMBER,,[0],
channelGrouping,TEXT,,"[""Organic Search""]",
