column_name,column_type,column_description,sample_value,ref_key
fare_amount,FLOAT,The time-and-distance fare calculated by the meter.,[8.9],
rate_code,NUMBER,The final rate code in effect at the end of the trip. 1= Standard rate 2=JFK 3=Newark 4=Nassau or Westchester 5=Negotiated fare 6=Group ride,[1],
tip_amount,FLOAT,Tip amount – This field is automatically populated for credit card tips. Cash tips are not included.,[1.41],
payment_type,TEXT,A numeric code signifying how the passenger paid for the trip. 1= Credit card 2= Cash 3= No charge 4= Dispute 5= Unknown 6= Voided trip,"[""Cre""]",
pickup_datetime,NUMBER,The date and time when the meter was engaged.,"[1267606921000000, 1264269774000000, 1263566070000000]",
dropoff_latitude,FLOAT,Latitude where the meter was disengaged.,"[40.805633, 0.0, 40.7805]",
tolls_amount,FLOAT,Total amount of all tolls paid in trip.,[0.0],
extra,FLOAT,"Miscellaneous extras and surcharges. Currently, this only includes the $0.50 and $1 rush hour and overnight charges.",[0.0],
dropoff_longitude,FLOAT,Longitude where the meter was disengaged.,"[-73.961997, 0.0, -73.947943]",
dropoff_datetime,NUMBER,The date and time when the meter was disengaged.,"[1267607484000000, 1264270341000000, 1263566854000000]",
store_and_fwd_flag,TEXT,"This flag indicates whether the trip record was held in vehicle memory before sending to the vendor, aka “store and forward,” because the vehicle did not have a connection to the server. Y= store and forward trip N= not a store and forward trip","[""0""]",
passenger_count,NUMBER,The number of passengers in the vehicle. This is a driver-entered value,"[1, 2, 4]",
pickup_latitude,FLOAT,Latitude where the meter was engaged,"[40.770617, 0.0, 40.786955]",
pickup_longitude,FLOAT,Longitude where the meter was engaged.,"[-73.987648, 0.0, -73.968005]",
vendor_id,TEXT,"A code indicating the TPEP provider that provided the record. 1= Creative Mobile Technologies, LLC; 2= VeriFone Inc","[""CMT""]",
total_amount,FLOAT,The total amount charged to passengers. Does not include cash tips,[10.81],
imp_surcharge,FLOAT,$0.30 improvement surcharge assessed trips at the flag drop. The improvement surcharge began being levied in 2015.,[],
trip_distance,FLOAT,The elapsed trip distance in miles reported by the taximeter.,"[2.8, 1.7, 1.8]",
mta_tax,FLOAT,$0.50 MTA tax that is automatically triggered based on the metered rate in use.,[0.5],
