column_name,column_type,column_description,sample_value,ref_key
start_station_name,TEXT,Start Station Name,"[""E 56 St & Madison Ave""]",
start_station_id,NUMBER,Start Station ID,[137],
gender,TEXT,"Gender (unknown, male, female)","[""unknown"", ""female"", ""male""]",
tripduration,NUMBER,Trip Duration (in seconds),"[1298, 614, 1081]",
end_station_name,TEXT,End Station Name,"[""Clinton Ave & Myrtle Ave"", ""W 47 St & 10 Ave"", ""E 12 St & 3 Ave""]",
stoptime,NUMBER,"Stop Time, in NYC local time.","[1374007620000000, 1382981765000000, 1380385559000000]",
start_station_latitude,FLOAT,Start Station Latitude,[40.761628],
usertype,TEXT,"User Type (Customer = 24-hour pass or 7-day pass user, Subscriber = Annual Member)","[""Customer"", ""Subscriber""]",
end_station_id,NUMBER,End Station ID,"[366, 495, 483]",
birth_year,NUMBER,Year of Birth,"[1990.0, 1983.0, 1975.0]",
starttime,NUMBER,"Start Time, in NYC local time.","[1374006322000000, 1382981151000000, 1380384478000000]",
start_station_longitude,FLOAT,Start Station Longitude,[-73.972924],
end_station_longitude,FLOAT,End Station Longitude,"[-73.968896, -73.99301222, -73.98889957]",
end_station_latitude,FLOAT,End Station Latitude,"[40.693261, 40.76269882, 40.73223272]",
bikeid,NUMBER,Bike ID,"[15984, 18079, 19729]",
