original_column_name,column_name,column_description,data_format,value_description
devregistry,,A VARCHAR(20) primary key uniquely identifying the device identity record.,character varying,
devsessionref,,"A VARCHAR(20) foreign key referencing TestSessions(SessionRegistry), linking the device to its test session.",character varying,
makername,,A VARCHAR(50) naming the manufacturer or brand of the device.,character varying,
modnum,,A VARCHAR(50) specifying the model name or number of the device.,character varying,
fwver,,A VARCHAR(50) denoting the firmware version running on the device.,character varying,
conntype,,"A VARCHAR(35) indicating how the device connects (e.g., Wireless 2.4GHz, Wired, Bluetooth, Hybrid).",character varying,
wlrangem,,"A NUMERIC(4,1) measuring the device’s wireless range in meters (if applicable).",numeric,
wlinterf,,"A VARCHAR(35) describing interference or constraints on the wireless connection (e.g., Low, High, Medium).",character varying,
wlchanhop,,A BOOLEAN stating if the device automatically hops channels to avoid interference.,boolean,
wllatvar,,"A NUMERIC(4,2) capturing variation in wireless latency (e.g., standard deviation).",numeric,
pwridlemw,,An INTEGER specifying power consumption (in mW) when the device is idle.,integer,
pwractmw,,An INTEGER indicating power consumption (in mW) under active usage.,integer,
pwrrgbmw,,An INTEGER showing additional power draw (in mW) attributed to any RGB lighting.,integer,
brdmemmb,,A SMALLINT for onboard memory size (in MB) for storing profiles/macros.,smallint,
profcount,,A SMALLINT specifying how many user profiles can be stored on the device.,smallint,
mcresptime,,"A NUMERIC(4,2) measuring the microcontroller’s response time (in ms) to inputs.",numeric,
mcexecspeed,,"A NUMERIC(4,2) describing microcontroller execution speed or frequency (possibly in MHz).",numeric,
mctimacc,,"A NUMERIC(5,2) representing microcontroller timing accuracy (in percent or a relevant unit).",numeric,
dpires,,An INTEGER for the sensor’s primary DPI resolution.,integer,
dpisteps,,A SMALLINT listing how many DPI step increments the device supports.,smallint,
senstype,,"A VARCHAR(50) describing the sensor type (e.g., PMW3389, Optical, Laser, PAW3399).",character varying,
sensres,,An INTEGER indicating a secondary sensor resolution or specification (if distinct from DPI).,integer,
