original_column_name,column_name,column_description,data_format,value_description
interactregistry,,A VARCHAR(20) primary key uniquely identifying each interaction/control record.,character varying,
interactphysref,,"A VARCHAR(20) foreign key referencing PhysicalDurability(PhysRegistry), linking control features to the physical build.",character varying,
interactdevref,,"A VARCHAR(20) foreign key referencing DeviceIdentity(DevRegistry), connecting input/interactivity data to a specific device.",character varying,
amblight,,A BOOLEAN showing whether ambient light sensors are present and used for adaptive brightness.,boolean,
tempsense,,A BOOLEAN indicating if the device has a temperature sensor to track environmental or internal heat.,boolean,
accelsense,,A BOOLEAN stating if accelerometers are included for motion detection.,boolean,
gyrosense,,A BOOLEAN indicating the presence of gyroscopes for orientation or tilt detection.,boolean,
hapfeed,,"A VARCHAR(30) describing the haptic feedback system (e.g., Basic, Advanced).",character varying,
hapstr,,A SMALLINT representing the maximum intensity or strength of the haptic feedback.,smallint,
vibmodes,,A SMALLINT counting how many vibration patterns or modes are available.,smallint,
forcefeed,,"A VARCHAR(35) naming the force feedback type or system (e.g., Advanced, Basic).",character varying,
trigres,,A SMALLINT for trigger resistance levels or steps (on controllers with adaptive triggers).,smallint,
trigtravmm,,"A NUMERIC(3,1) describing trigger travel distance in millimeters.",numeric,
joydead,,"A NUMERIC(4,2) specifying the joystick dead zone (as a ratio or percentage).",numeric,
joyprec,,"A NUMERIC(4,1) measuring joystick precision or resolution (e.g., in a scale from 0-100).",numeric,
btnspcmm,,"A NUMERIC(4,1) indicating spacing (in mm) between buttons (e.g., on a controller face).",numeric,
btnszmm,,"A NUMERIC(4,1) describing the physical size (in mm) of face buttons or triggers.",numeric,
dpadvar,,"A VARCHAR(30) naming the D-pad style/type (e.g., Hybrid, Standard, Floating).",character varying,
dpadacc,,"A NUMERIC(4,1) measuring D-pad accuracy on a scale or in a test metric.",numeric,
astickvar,,"A VARCHAR(30) describing the analog stick construction/type (e.g., Standard, Magnetic, Hall Effect).",character varying,
driftres,,"A NUMERIC(4,1) reflecting drift resistance or detection in the analog stick, measured on a scale or percentage.",numeric,
