original_column_name,column_name,column_description,data_format,value_description
audregistry,,A VARCHAR(20) primary key uniquely identifying the audio/media properties record.,character varying,
auddevref,,"A VARCHAR(20) foreign key referencing DeviceIdentity(DevRegistry), linking these audio/media specs to a device.",character varying,
audperfref,,"A VARCHAR(20) foreign key referencing Performance(PerfRegistry), associating audio/media data with performance metrics.",character varying,
sndleveldb,,"A NUMERIC(4,1) measuring sound output level in decibels from the device.",numeric,
sndsig,,"A VARCHAR(30) describing the sound signature (e.g., Silent, Thocky, Clicky, Linear).",character varying,
noiseisodb,,A SMALLINT for how many dB of noise isolation the device provides.,smallint,
audlatms,,"A NUMERIC(4,1) capturing audio latency (in ms) from signal to output.",numeric,
micsensedb,,"A NUMERIC(5,2) measuring microphone sensitivity in dB (e.g., dBV).",numeric,
micfreqresp,,"A VARCHAR(50) specifying the microphone frequency response range (e.g., 20Hz–20kHz).",character varying,
spkimpohm,,A SMALLINT indicating the speaker or driver impedance in ohms.,smallint,
spksensedb,,A SMALLINT specifying speaker sensitivity in decibels (dB SPL @ 1kHz).,smallint,
thdpct,,"A NUMERIC(3,2) for total harmonic distortion (THD) as a percentage.",numeric,
freqresp,,"A VARCHAR(50) describing the device’s frequency response specification (e.g., 20Hz–20kHz).",character varying,
drvszmm,,A SMALLINT measuring the diameter (in mm) of the speaker or audio driver.,smallint,
surrsnd,,"A VARCHAR(30) naming any surround sound technology (e.g., Stereo, 5.1, 7.1).",character varying,
eqcount,,A SMALLINT counting available EQ profiles or presets.,smallint,
micmon,,A BOOLEAN indicating if mic monitoring (sidetone) is supported.,boolean,
noisecanc,,"An enum (NoiseCanc_enum) denoting the noise cancellation type (None, Passive, Active).",USER-DEFINED,
btversion,,"A VARCHAR(35) referencing Bluetooth version (e.g., 4.0, 5.0, 5.1, 5.2) if applicable.",character varying,
btrangem,,A SMALLINT specifying typical Bluetooth range in meters.,smallint,
btlatms,,"A NUMERIC(5,2) measuring Bluetooth audio latency (in ms).",numeric,
multidev,,A BOOLEAN stating whether the device can connect to multiple endpoints simultaneously.,boolean,
autoslpmin,,A SMALLINT specifying how many minutes pass before the device goes into auto-sleep mode.,smallint,
wakems,,"A NUMERIC(5,1) representing how many milliseconds it takes for the device to wake from sleep.",numeric,
