original_column_name,column_name,column_description,data_format,value_description
mechregistry,,A VARCHAR(20) primary key uniquely identifying the mechanical properties record.,character varying,
mechperfref,,"A VARCHAR(20) foreign key referencing Performance(PerfRegistry), linking mechanical specs to performance metrics.",character varying,
mechdevref,,"A VARCHAR(20) foreign key referencing DeviceIdentity(DevRegistry), associating mechanical data with a specific device.",character varying,
keyforceg,,"A NUMERIC(5,2) describing actuation force (in grams) for keys or switches.",numeric,
keytravmm,,"A NUMERIC(3,1) showing total travel distance (in mm) for keys or buttons.",numeric,
swtchvar,,"A VARCHAR(40) naming the specific switch variant (e.g., Membrane, Mechanical, Optical, Magnetic).",character varying,
swtchdur,,"A BIGINT indicating the rated switch durability (e.g., total actuations).",bigint,
ghostkeys,,A SMALLINT counting how many keys might exhibit ‘ghosting’ if pressed simultaneously.,smallint,
keyrollo,,"A VARCHAR(35) describing the rollover spec (e.g., 2KRO, 6KRO, NKRO).",character varying,
swtchcons,,"A NUMERIC(4,1) measuring the consistency in switch actuation force or performance.",numeric,
ghosteff,,"A NUMERIC(4,1) quantifying the effective impact of ghosting (on a scale or percentage).",numeric,
keychatter,,"A NUMERIC(3,2) indicating key chatter or bounce (in ms or a relative measure).",numeric,
actpointmm,,"A NUMERIC(3,1) showing at what point (in mm) the key actuates from the top of its travel.",numeric,
respointmm,,"A NUMERIC(3,1) specifying the reset point (in mm) where the switch deactivates on release.",numeric,
tacbumpmm,,"A NUMERIC(3,1) measuring the tactile bump position (in mm) in a tactile switch.",numeric,
tottravmm,,"A NUMERIC(3,1) for the total travel distance (in mm) if fully bottomed out.",numeric,
stabrattle,,"An enum (StabRattle_enum) indicating stabilizer rattle level (None, Minimal, Moderate).",USER-DEFINED,
stabtype,,"A VARCHAR(30) naming the stabilizer type (e.g., PCB Mount, Screw-in, Plate Mount).",character varying,
capthkmm,,"A NUMERIC(3,1) for the keycap thickness (in mm).",numeric,
capmat,,"A VARCHAR(35) specifying the keycap material (ABS, PBT, etc.).",character varying,
caplegmeth,,"A VARCHAR(40) describing how the legends are applied (e.g., Double Shot, Dye Sub, Laser Etched).",character varying,
kbdangle,,A SMALLINT indicating the built-in keyboard angle or tilt (in degrees).,smallint,
wristflag,,A BOOLEAN stating whether a wrist rest is integrated or included.,boolean,
palmangle,,"A SMALLINT measuring the palm rest angle (in degrees), if applicable.",smallint,
ergorate,,A SMALLINT providing an ergonomic rating (on a defined scale).,smallint,
