column_name,column_type,column_description,sample_value,ref_key
geo_id,TEXT,"Unique identifier for each block group. Census block group identifier; a concatenation of the current state FIPS code, county FIPS code, census tract code, and block group number.","[""280350002001"", ""240199702001"", ""160539703003""]",
internal_point_lon,FLOAT,"Longitude of the block group's internal point, which is the point at or closest to the block group's geographic center","[-89.2900601, -75.834195, -114.513783]",
state_fips_code,TEXT,Two digit FIPS code that uniquely identifies each state. See https://www.census.gov/geo/reference/ansi_statetables.html for more information State names and their corresponding FIPS codes are available as a BigQuery Public Dataset: `bigquery-public-data.census_utility.fips_codes_states`,"[""28"", ""24"", ""16""]",
county_name,TEXT,Full text name of the country that contains the block group,"[""Forrest County"", ""Dorchester County"", ""Jerome County""]",
tract_ce,TEXT,Current Census tract code,"[""000200"", ""970200"", ""970300""]",
area_water_meters,NUMBER,Current water area,"[0, 579409, 44426]",
internal_point_geom,BINARY,"Geographical representation of the block group's internal point, which is the point at or closest to the block group's geographic center","[""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xf8\\xd7<X\\x90RV\\xc0\\xed\\xe26\\x1a\\xc0Q?@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00&\\xdflsc\\xf5R\\xc0\\xccM\\xd4\\xd2\\xdcUC@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00j\\x8f\\x17\\xd2\\xe1\\xa0\\\\\\xc0\\x83n\\x8a\""\\xff]E@')""]",
county_fips_code,TEXT,Four-digit county FIPS code. County names and their corresponding FIPS codes can be found in BigQuery: `bigquery-public-data.census_utility.fips_codes_all`,"[""035"", ""019"", ""053""]",
mtfcc_feature_class_code,TEXT,MAF/TIGER feature class code (G5030),"[""G5030""]",
blockgroup_ce,TEXT,Current block group number,"[""1"", ""3"", ""2""]",
internal_point_lat,FLOAT,"Latitude of the block group's internal point, which is the point at or closest to the block group's geographic center","[31.3193375, 38.6708015, 42.7343486]",
blockgroup_geom,BINARY,Geographical representation of the polygon that defines the perimeter of the block group. This column should be used as the GEO column for visualization in BigQuery Geo Viz,[],
state_name,TEXT,Full text name of the state that contains the block group,"[""Mississippi"", ""Maryland"", ""Idaho""]",
area_land_meters,NUMBER,Current land area,"[553322, 41555128, 506746]",
lsad_name,TEXT,Current translated legal/statistical area description and the block group number,"[""Block Group 1"", ""Block Group 3"", ""Block Group 2""]",
functional_status,TEXT,Current functional status,"[""S""]",
