original_column_name,column_name,column_description,data_format,value_description
SECURITY_TRACE,,BIGINT. Unique security-profile identifier. PK.,bigint,
flowKey,,TEXT. Associated data-flow identifier. FK to DataFlow.,text,
RISKKEY,,BIGINT. Linked risk-management identifier. FK to RiskManagement.,bigint,
profile_key,,BIGINT. Linked data-profile identifier. FK to DataProfile.,bigint,
RecordRegistry,,TEXT. Record registry reference string. Example: CB932064.,text,
enc_state,,"TEXT. Overall encryption state descriptor. Possible values: Full, Partial.",text,
ENCMETH,,"TEXT. Encryption method applied. **NULL means encryption method not specified.**. Possible values: AES-256, Custom, RSA-2048, SM4. Possible values: AES-256, Custom, RSA-2048, SM4.",text,
keyManState,,"TEXT. Key-management state descriptor. **NULL means key management state not recorded.**. Possible values: Centralized, Distributed, Hybrid. Possible values: Centralized, Distributed, Hybrid.",text,
MASK_LEVEL,,"TEXT. Data-masking level applied. **NULL means masking level not specified.**. Possible values: Full, Partial. Possible values: Full, Partial.",text,
anonMeth,,"TEXT. Anonymisation method employed. Possible values: K-Anonymity, L-Diversity, T-Closeness. Possible values: K-Anonymity, L-Diversity, T-Closeness.",text,
PSYMSTATE,,"TEXT. Pseudonymisation state. **NULL means pseudonymisation not applied.**. Possible values: Applied, Partial. Possible values: Applied, Partial.",text,
authMeth,,"TEXT. Authentication method used. Possible values: Basic, MFA, SSO. Possible values: Basic, MFA, SSO.",text,
AUTHZ_FRAME,,"TEXT. Authorisation framework employed. Possible values: ABAC, Custom, RBAC. Possible values: ABAC, Custom, RBAC.",text,
acl_state,,"TEXT. Access-control-list state descriptor. Possible values: Adequate, Strong, Weak. Possible values: Adequate, Strong, Weak.",text,
APISECSTATE,,"TEXT. API security state descriptor. **NULL means API security not assessed.**. Possible values: Review Required, Secure, Vulnerable. Possible values: Review Required, Secure, Vulnerable.",text,
logIntCheck,,"TEXT. Logging integrity-check status. Possible values: Failed, Passed, Pending. Possible values: Failed, Passed, Pending.",text,
LogRetDays,,BIGINT. Log-retention period in days. Example: 905. Example: 905.,bigint,
bkp_state,,"TEXT. Backup state descriptor. **NULL means backup state not documented.**. Possible values: Current, Failed, Outdated. Possible values: Current, Failed, Outdated.",text,
DRECSTATE,,"TEXT. Data-recovery state descriptor. Possible values: Missing, Tested, Untested. Possible values: Missing, Tested, Untested.",text,
bc_state,,"TEXT. Business-continuity or blockchain state descriptor. Possible values: Active, Outdated, Review Required. Possible values: Active, Outdated, Review Required.",text,
