original_column_name,column_name,column_description,data_format,value_description
AUDIT_TRACE,,BIGINT. Unique audit record identifier. PK.,bigint,
profjoin,,BIGINT. Linked data-profile identifier. FK to DataProfile.,bigint,
COMP_JOIN,,BIGINT. Linked compliance identifier. FK to Compliance.,bigint,
VendJoin,,BIGINT. Linked vendor-management identifier. FK to VendorManagement.,bigint,
record_registry,,TEXT. Record registry reference string.,text,
AudtrailState,,"TEXT. Audit-trail state descriptor. Possible values: Complete, Missing, Partial. Possible values: Complete, Missing, Partial.",text,
FINDTALLY,,BIGINT. Total findings tally. Example: 3. Example: 3.,bigint,
critFindNum,,BIGINT. Number of critical findings. **NULL means no critical findings recorded.**. Example: 6.0. Example: 6.0.,bigint,
remed_state,,"TEXT. Remediation state descriptor. Possible values: Completed, In Progress, Not Started. Possible values: Completed, In Progress, Not Started.",text,
REMED_DUE,,DATE. Remediation due date. Example: 2025-03-16. Example: 2025-03-16.,date,
authNotify,,"TEXT. Authority-notification status. **NULL means authority not notified.**. Possible values: Not Required, Required, Submitted. Possible values: Not Required, Required, Submitted.",text,
border_mech,,"TEXT. Cross-border mechanism descriptor. Possible values: Adequacy Decision, BCRs, Derogations, SCCs. Possible values: Adequacy Decision, BCRs, Derogations, SCCs.",text,
TRANSIMPASSESS,,"TEXT. Transfer impact assessment status. **NULL means assessment not performed.**. Possible values: Completed, In Progress, Required. Possible values: Completed, In Progress, Required.",text,
localReqs,,"TEXT. Local requirements descriptor. Possible values: Met, Not Met, Partial. Possible values: Met, Not Met, Partial.",text,
data_map_state,,"TEXT. Data-mapping state. Possible values: Complete, Outdated, Partial. Possible values: Complete, Outdated, Partial.",text,
SYSINTSTATE,,"TEXT. System-integration state. Possible values: Fully Integrated, Manual, Partial. Possible values: Fully Integrated, Manual, Partial.",text,
AccReqNum,,BIGINT. Data-access request count. Example: 959. Example: 959.,bigint,
DEL_REQ_NUM,,BIGINT. Deletion request count. Example: 409. Example: 409.,bigint,
rect_req_num,,BIGINT. Rectification request count. Example: 76. Example: 76.,bigint,
PORTREQNUM,,BIGINT. Portability request count. Example: 53. Example: 53.,bigint,
resp_time_day,,REAL. Average response time in days. Example: 4.5. Example: 4.5.,real,
