original_column_name,column_name,column_description,data_format,value_description
WEATHER_ID,,BIGSERIAL. Unique identifier for the weather and structure record. PK.,bigint,
loc_link,,TEXT. Reference to the location. FK to Location.STATION_name.,text,
opmaint_link,,BIGINT. Reference to the operation and maintenance record. FK to OperationMaintenance.OP_MAINT_ID.,bigint,
extTempC,,REAL. External temperature in Celsius. Example: -14.9.,real,
windSpeed_ms,,REAL. Wind speed in meters per second. Example: 26.5.,real,
windDir_deg,,REAL. Wind direction in degrees. **NULL means no wind direction data recorded.**. Example: 71.4.,real,
baroPress_hpa,,REAL. Barometric pressure in hectopascals. Example: 975.3.,real,
solarRad_wm2,,REAL. Solar radiation in watts per square meter. Example: 541.0.,real,
snowDepth_cm,,BIGINT. Snow depth in centimeters. Example: 143.6.,bigint,
iceThick_cm,,REAL. Ice thickness in centimeters. Example: 254.4.,real,
visibility_km,,REAL. Visibility in kilometers. Example: 42.8.,real,
precipType,,"TEXT. Type of precipitation (e.g., rain, snow). **NULL means no precipitation type recorded.**. Possible values: Blowing Snow, Ice, Snow.",text,
precipRate_mmh,,REAL. Precipitation rate in millimeters per hour. Example: 2.4.,real,
snowLoad_kgm2,,BIGINT. Snow load in kilograms per square meter. Example: 459.7.,bigint,
structLoadPct,,REAL. Structural load percentage. Example: 62.,real,
structIntegrityStat,,"TEXT. Structural integrity status. **NULL means no structural integrity status recorded.**. Possible values: Critical, Normal, Warning.",text,
vibrLevel_mms2,,REAL. Vibration level in millimeters squared. Example: 8.61.,real,
noiseLevel_dB,,REAL. Noise level in decibels. Example: 38.5.,real,
