original_column_name,column_name,column_description,data_format,value_description
COMM_ID,,BIGSERIAL. Unique identifier for the communication record. PK.,bigint,
equipRef,,TEXT. Reference to the equipment. FK to Equipment.EQUIP_CODE.,text,
loc_link,,TEXT. Reference to the location. FK to Location.STATION_name.,text,
GPS_signal,,"TEXT. GPS signal status. **NULL means no GPS signal data recorded.**. Possible values: Medium, Strong, Weak.",text,
sat_conn_stat,,"TEXT. Satellite connection status. **NULL means no satellite connection status recorded.**. Possible values: Connected, Disconnected, Limited.",text,
radioSignal_dBm,,REAL. Radio signal strength in dBm. Example: -97.8.,real,
radioFreq_mhz,,REAL. Radio frequency in MHz. Example: 731.2.,real,
antenna_stat,,"TEXT. Antenna status. Possible values: Error, Normal, Warning.",text,
netLatency_ms,,REAL. Network latency in milliseconds. Example: 1006.0.,real,
dataRate_kbps,,REAL. Data rate in kilobits per second. Example: 389.6.,real,
wifiSignal_dBm,,REAL. Wi-Fi signal strength in dBm. **NULL means no Wi-Fi signal data recorded.**. Example: -61.7.,real,
btStatus,,"TEXT. Bluetooth status. Possible values: Error, Off, On, Pairing.",text,
opmaint_link,,BIGINT. Reference to the operation and maintenance record. FK to OperationMaintenance.OP_MAINT_ID.,bigint,
