original_column_name,column_name,column_description,data_format,value_description
SellerKey,,TEXT. Unique identifier for a vendor (seller) account. PK.,text,
DaysActive,,BIGINT. Total number of days the vendor has been active across all platforms. Example: 319.,bigint,
PerformanceRating,,REAL. Aggregated performance rating derived from vendor transactions. Example: 4.5.,real,
TotalTxns,,TEXT. Total number of transactions associated with the vendor. Example: $917 .,text,
CompletedTxns,,BIGINT. Number of transactions successfully completed by the vendor. Example: 572.,bigint,
DisputedEvents,,BIGINT. Count of transactions that resulted in disputes. Example: 33.,bigint,
VerTier,,"TEXT. Verification-tier level assigned to the vendor. **NULL means verification tier not yet assigned or unavailable.**. Possible values: Advanced, Basic, Premium.",text,
LastActiveDt,,TIMESTAMP. Datetime when the vendor was last observed active. **NULL means no last-active information is available.**. Example: 2025/2/5.,timestamp without time zone,
AccessLevel,,"TEXT. Access-privilege level granted to the vendor account. **NULL means access level has not been set.**. Possible values: Full, Partial.",text,
InvestigationFlag,,"TEXT. Indicator that the vendor is under investigation. **NULL means investigation status is not recorded.**. Possible values: Active, Closed, Monitoring.",text,
LE_Interest,,"TEXT. Level of law-enforcement interest in the vendor. **NULL means no law-enforcement interest has been documented.**. Possible values: High, Low, Medium.",text,
ComplianceRisk,,"TEXT. Overall compliance-risk categorisation for the vendor. Possible values: High, Low, Medium.",text,
RegStandeff,,"text. The compliance efficiency score of a vendor, calculated as the ratio of compliance score to rule violation count. Example: 14.95 Score/violation.",text,
vendor_compliance_ratings,,"JSONB column. Stores the vendor's compliance-related performance metrics, including verification scores, trust metrics, and conflict resolution scores.
Fields: {""comm_trust_scr"":""REAL. Communication trust metric derived from message analysis. **NULL means this metric has not been computed.**. Example: 35.8."",""conflict_res_scr"":""REAL. Score reflecting the vendor’s conflict-resolution performance. **NULL means no conflict-resolution score is available.**. Example: 33.6."",""escrow_adher_score"":""REAL. Percentage of the vendor’s transactions that adhere to escrow requirements. Example: 12.8."",""feedback_integrity_scr"":""REAL. Metric indicating trustworthiness of feedback left for the vendor. Example: 87.8."",""id_ver_score_val"":""REAL. Score indicating strength of identity-verification evidence. Example: 50.0."",""liq_rate"":""text. The liquidity rate of the vendor, calculated based on successful transactions and product prices, measured in USD/day. Example: 350.45 USD/day."",""penalty_event_count"":""BIGINT. Number of penalty or sanction events applied to the vendor. Possible values: 0, 1, 2, 3, 4, 5, 6, 7."",""platform_engage_scr"":""REAL. Measure of the vendor’s engagement across supported platforms. Example: 76.3."",""prof_complete_pct"":""REAL. Percentage completeness of the vendor’s profile information. Example: 82.4."",""reg_compliance_scr"":""REAL. Score measuring the vendor’s adherence to regulatory standards. Example: 20.0."",""viol_count"":""BIGINT. Total number of policy violations attributed to the vendor. Example: 10."",""warn_count"":""BIGINT. Count of formal warnings issued to the vendor. Example: 6.""}",jsonb,
