original_column_name,column_name,column_description,data_format,value_description
social_reg,,BIGSERIAL. Auto-generated unique identifier for social community record. PK = SocialCommunity(Social_Reg).,bigint,
social_engage_pivot,,BIGINT. Reference to engagement record for social behavior analysis. FK to Engagement.,bigint,
social_commerce_pivot,,BIGINT. Reference to commerce record for social influence on purchasing. FK to CommerceAndCollection.,bigint,
comm_contrib,,"TEXT. Type and level of contribution to community activities. **NULL means contribution assessment incomplete or minimal community participation.** **DATA NOISE: Values have random case variations (lowercase, uppercase, mixed case) virtual_idol.**",text,
cont_create_stat,,"TEXT. Status of content creation activities by the fan. **NULL means content creation tracking incomplete or user has not created content.** **DATA NOISE: Values have random case variations (lowercase, uppercase, mixed case) virtual_idol.**",text,
network_stats,,"JSONB column. Social network statistics including connections, followers, and community involvement
Fields: {""Fing_Count"":""BIGINT. Number of users this fan is following."",""Foll_Count"":""BIGINT. Number of other users following this fan."",""Friend_Con"":""BIGINT. Number of mutual friend connections within the platform."",""Grp_Memb"":""SMALLINT. Number of groups or communities the fan belongs to."",""Grp_Role"":""TEXT. Role or position held within community groups. **NULL means no specific group role assigned or participating as regular member.**"",""Soc_Net_Sz"":""BIGINT. Size of fan's social network within the platform.""}",jsonb,
content_creation,,"JSONB column. User-generated content creation metrics including submissions, performances, and quality ratings
Fields: {""Art_Subs"":""BIGINT. Number of fan art submissions made by the fan."",""Collab_Count"":""SMALLINT. Number of collaborative projects participated in by the fan."",""Cont_Qual_Rate"":""REAL. Quality rating of content created by the fan."",""Cover_Perf_Cnt"":""BIGINT. Number of cover performances or tribute content created."",""Fic_Subs"":""BIGINT. Number of fan fiction submissions made by the fan."",""UGC_Val"":""BIGINT. Total user-generated content value or count created by fan.""}",jsonb,
content_creation_rate,,"TEXT. User-generated content production frequency and creativity output. Example: 3 posts/week, 7 posts/week, 1 posts/week.",text,
community_growth_rate,,"TEXT. Social network expansion and follower acquisition rate. Example: 25 followers/month, 45 followers/month, 12 followers/month.",text,
influence_rate,,"TEXT. Social influence expansion and network connection growth speed. Example: 15 connections/week, 28 connections/week, 8 connections/week.",text,
