original_column_name,column_name,column_description,data_format,value_description
engage_reg,,BIGSERIAL. Auto-generated unique identifier for engagement metrics record. PK = Engagement(Engage_Reg).,bigint,
engage_activity_pivot,,TEXT. Reference to the interaction activity for engagement analysis. FK to Interactions.,text,
engage_member_pivot,,BIGINT. Reference to membership record for engagement correlation. FK to MembershipAndSpending.,bigint,
soc_int_score,,REAL. Social interaction score measuring fan's community participation level.,real,
eng_rate,,REAL. Overall engagement rate calculated from various interaction metrics.,real,
act_freq,,TEXT. Frequency classification of fan's activity on the platform.,text,
peak_time,,TEXT. Time period when fan shows highest activity levels.,text,
act_days_wk,,SMALLINT. Number of days per week fan is active on platform.,smallint,
avg_sess_count,,SMALLINT. Average number of sessions per active day.,smallint,
cont_pref,,TEXT. Fan's preferred content type or category.,text,
lang_pref,,TEXT. Fan's preferred language for content consumption.,text,
trans_use,,TEXT. Usage pattern of translation features by the fan.,text,
interaction_efficiency,,TEXT. Social interaction frequency and community participation rate. Example: 26.200000762939453 interactions/hr.,text,
session_productivity,,"TEXT. Platform usage frequency and session completion rate. Example: 21 sessions/week, 14 sessions/week, 35 sessions/week.",text,
