original_column_name,column_name,column_description,data_format,value_description
risktrace,,SERIAL primary key uniquely identifying each risk management record.,integer,
flowlink,,"CHAR(10) referencing DataFlow(RecordRegistry), linking this risk record to a specific data flow.",character,
recordregistry,,CHAR(10) formerly 'RecordID'; can be used for cross-references or historical reasons.,character,
riskassess,,"NUMERIC(4,2) storing the assessed risk score (0–100 or custom).",numeric,
riskmitstate,,"VARCHAR(40) describing how the risk is being mitigated. Currently possible values: (Pending, Partial, Implemented).",character varying,
secureaction,,"TEXT describing security measures or controls used to reduce identified risks. Currently possible values: (Adequate, Strong, Insufficient).",text,
breachnotify,,"TEXT outlining the procedure for breach notification if a security event occurs. Currently possible values: (Partial, Established, Missing).",text,
incidentplan,,"TEXT capturing the incident response plan or steps for handling security/operational events. Currently possible values: (Missing, Active, Outdated).",text,
incidentcount,,SMALLINT counting incidents recorded for this data flow or scenario.,smallint,
breachcount,,SMALLINT counting data breaches recorded.,smallint,
nearmissnum,,SMALLINT enumerating near misses (close calls that didn't escalate).,smallint,
avgresolhrs,,"NUMERIC(5,2) average incident resolution time in hours.",numeric,
slapct,,"NUMERIC(4,2) indicating SLA (Service Level Agreement) compliance percentage (0–100%).",numeric,
costusd,,"NUMERIC(11,2) capturing the cost of compliance in USD (security, risk measures, etc.).",numeric,
penusd,,"NUMERIC(11,2) storing potential or actual penalty/fine risk in USD.",numeric,
coveragestate,,"VARCHAR(40) describing insurance coverage status (e.g., 'Full', 'Partial', 'None'). Currently possible values for discovered data: (Limited, Adequate).",character varying,
residrisklevel,,"VARCHAR(40) naming the residual risk level after mitigation (Low, Medium, High, etc.). Currently possible values: (Medium, High, Low).",character varying,
ctrleff,,"NUMERIC(4,2) rating the effectiveness of current controls (0–100).",numeric,
compscore,,"NUMERIC(4,2) measuring overall compliance posture (0–100 or custom).",numeric,
maturitylevel,,"VARCHAR(40) describing the maturity of processes (Initial, Managed, Optimized, etc.). Currently possible values: (Optimized, Managed, Initial).",character varying,
nextrevdate,,DATE specifying when the next risk/compliance review is scheduled.,date,
planstate,,"VARCHAR(45) capturing improvement or remediation plan status (e.g., 'Planned', 'Completed'). Currently possible values: (On Track, Not Started, Delayed).",character varying,
