column_name,column_type,column_description,sample_value,ref_key
pathways,VARIANT,,[],
genomicLocation,VARIANT,,"[""{\n  \""chromosome\"": \""13\"",\n  \""end\"": 71704655,\n  \""start\"": 71704181,\n  \""strand\"": 1\n}"", ""{\n  \""chromosome\"": \""13\"",\n  \""end\"": 99200757,\n  \""start\"": 99181223,\n  \""strand\"": -1\n}"", ""{\n  \""chromosome\"": \""13\"",\n  \""end\"": 71914178,\n  \""start\"": 71913704,\n  \""strand\"": -1\n}""]",
safetyLiabilities,VARIANT,,[],
alternativeGenes,VARIANT,,[],
subcellularLocations,VARIANT,,[],
symbolSynonyms,VARIANT,,"[""{\n  \""list\"": [\n    {\n      \""element\"": {\n        \""label\"": \""RPL21_49_1320\"",\n        \""source\"": \""NCBI_entrez\""\n      }\n    },\n    {\n      \""element\"": {\n        \""label\"": \""RPL21P109\"",\n        \""source\"": \""NCBI_entrez\""\n      }\n    }\n  ]\n}"", ""{\n  \""list\"": [\n    {\n      \""element\"": {\n        \""label\"": \""UBAC2-AS1\"",\n        \""source\"": \""NCBI_entrez\""\n      }\n    }\n  ]\n}"", ""{\n  \""list\"": [\n    {\n      \""element\"": {\n        \""label\"": \""RPS10_8_1322\"",\n        \""source\"": \""NCBI_entrez\""\n      }\n    },\n    {\n      \""element\"": {\n        \""label\"": \""RPS10P21\"",\n        \""source\"": \""NCBI_entrez\""\n      }\n    }\n  ]\n}""]",
homologues,VARIANT,,[],
nameSynonyms,VARIANT,,"[""{\n  \""list\"": []\n}"", ""{\n  \""list\"": [\n    {\n      \""element\"": {\n        \""label\"": \""UBAC2 antisense RNA 1 (non-protein coding)\"",\n        \""source\"": \""NCBI_entrez\""\n      }\n    }\n  ]\n}"", ""{\n  \""list\"": [\n    {\n      \""element\"": {\n        \""label\"": \""proteasome (prosome, macropain) activator subunit 2 (PA28 beta) pseudogene\"",\n        \""source\"": \""NCBI_entrez\""\n      }\n    }\n  ]\n}""]",
hallmarks,VARIANT,,[],
canonicalTranscript,VARIANT,,"[""{\n  \""chromosome\"": \""13\"",\n  \""end\"": 71704655,\n  \""id\"": \""ENST00000422213\"",\n  \""start\"": 71704181,\n  \""strand\"": \""+\""\n}"", ""{\n  \""chromosome\"": \""13\"",\n  \""end\"": 99200693,\n  \""id\"": \""ENST00000671580\"",\n  \""start\"": 99181223,\n  \""strand\"": \""-\""\n}"", ""{\n  \""chromosome\"": \""13\"",\n  \""end\"": 71914178,\n  \""id\"": \""ENST00000430654\"",\n  \""start\"": 71913704,\n  \""strand\"": \""-\""\n}""]",
obsoleteSymbols,VARIANT,,"[""{\n  \""list\"": []\n}""]",
chemicalProbes,VARIANT,,[],
proteinIds,VARIANT,,[],
dbXrefs,VARIANT,,"[""{\n  \""list\"": [\n    {\n      \""element\"": {\n        \""id\"": \""36388\"",\n        \""source\"": \""HGNC\""\n      }\n    }\n  ]\n}"", ""{\n  \""list\"": [\n    {\n      \""element\"": {\n        \""id\"": \""42502\"",\n        \""source\"": \""HGNC\""\n      }\n    }\n  ]\n}"", ""{\n  \""list\"": [\n    {\n      \""element\"": {\n        \""id\"": \""35906\"",\n        \""source\"": \""HGNC\""\n      }\n    }\n  ]\n}""]",
approvedSymbol,TEXT,,"[""RPL21P109"", ""UBAC2-AS1"", ""RPS10P21""]",
synonyms,VARIANT,,"[""{\n  \""list\"": [\n    {\n      \""element\"": {\n        \""label\"": \""RPL21_49_1320\"",\n        \""source\"": \""NCBI_entrez\""\n      }\n    },\n    {\n      \""element\"": {\n        \""label\"": \""RPL21P109\"",\n        \""source\"": \""NCBI_entrez\""\n      }\n    }\n  ]\n}"", ""{\n  \""list\"": [\n    {\n      \""element\"": {\n        \""label\"": \""UBAC2 antisense RNA 1 (non-protein coding)\"",\n        \""source\"": \""NCBI_entrez\""\n      }\n    },\n    {\n      \""element\"": {\n        \""label\"": \""UBAC2-AS1\"",\n        \""source\"": \""NCBI_entrez\""\n      }\n    }\n  ]\n}"", ""{\n  \""list\"": [\n    {\n      \""element\"": {\n        \""label\"": \""RPS10_8_1322\"",\n        \""source\"": \""NCBI_entrez\""\n      }\n    },\n    {\n      \""element\"": {\n        \""label\"": \""RPS10P21\"",\n        \""source\"": \""NCBI_entrez\""\n      }\n    }\n  ]\n}""]",
constraint,VARIANT,,[],
tractability,VARIANT,,[],
targetClass,VARIANT,,[],
transcriptIds,VARIANT,,"[""{\n  \""list\"": [\n    {\n      \""element\"": \""ENST00000422213\""\n    }\n  ]\n}"", ""{\n  \""list\"": [\n    {\n      \""element\"": \""ENST00000671580\""\n    },\n    {\n      \""element\"": \""ENST00000658188\""\n    },\n    {\n      \""element\"": \""ENST00000426037\""\n    },\n    {\n      \""element\"": \""ENST00000445737\""\n    },\n    {\n      \""element\"": \""ENST00000687067\""\n    },\n    {\n      \""element\"": \""ENST00000668873\""\n    },\n    {\n      \""element\"": \""ENST00000668596\""\n    },\n    {\n      \""element\"": \""ENST00000662755\""\n    }\n  ]\n}"", ""{\n  \""list\"": [\n    {\n      \""element\"": \""ENST00000430654\""\n    }\n  ]\n}""]",
functionDescriptions,VARIANT,,[],
biotype,TEXT,,"[""processed_pseudogene"", ""lncRNA""]",
canonicalExons,VARIANT,,"[""{\n  \""list\"": [\n    {\n      \""element\"": \""71704181\""\n    },\n    {\n      \""element\"": \""71704655\""\n    }\n  ]\n}"", ""{\n  \""list\"": [\n    {\n      \""element\"": \""99181223\""\n    },\n    {\n      \""element\"": \""99181875\""\n    },\n    {\n      \""element\"": \""99197548\""\n    },\n    {\n      \""element\"": \""99197802\""\n    },\n    {\n      \""element\"": \""99200366\""\n    },\n    {\n      \""element\"": \""99200693\""\n    },\n    {\n      \""element\"": \""99182585\""\n    },\n    {\n      \""element\"": \""99182702\""\n    }\n  ]\n}"", ""{\n  \""list\"": [\n    {\n      \""element\"": \""71913704\""\n    },\n    {\n      \""element\"": \""71914178\""\n    }\n  ]\n}""]",
id,TEXT,,"[""ENSG00000237816"", ""ENSG00000228889"", ""ENSG00000232881""]",
approvedName,TEXT,,"[""ribosomal protein L21 pseudogene 109"", ""UBAC2 antisense RNA 1"", ""ribosomal protein S10 pseudogene 21""]",
go,VARIANT,,[],
obsoleteNames,VARIANT,,"[""{\n  \""list\"": []\n}"", ""{\n  \""list\"": [\n    {\n      \""element\"": {\n        \""label\"": \""UBAC2 antisense RNA 1 (non-protein coding)\"",\n        \""source\"": \""HGNC\""\n      }\n    }\n  ]\n}"", ""{\n  \""list\"": [\n    {\n      \""element\"": {\n        \""label\"": \""ferritin, light polypeptide pseudogene 8\"",\n        \""source\"": \""HGNC\""\n      }\n    }\n  ]\n}""]",
tep,VARIANT,,[],
