column_name,column_type,column_description,sample_value,ref_key
prefName,TEXT,,"[""BICALUTAMIDE""]",
status,TEXT,,"[""Recruiting"", ""Active, not recruiting"", ""Unknown status""]",
mechanismOfAction,TEXT,,"[""Androgen Receptor antagonist""]",
urls,VARIANT,,"[""{\n  \""list\"": [\n    {\n      \""element\"": {\n        \""niceName\"": \""ClinicalTrials\"",\n        \""url\"": \""https://clinicaltrials.gov/study/NCT04025372\""\n      }\n    },\n    {\n      \""element\"": {\n        \""niceName\"": \""ClinicalTrials\"",\n        \""url\"": \""https://clinicaltrials.gov/study/NCT04734730\""\n      }\n    },\n    {\n      \""element\"": {\n        \""niceName\"": \""ClinicalTrials\"",\n        \""url\"": \""https://clinicaltrials.gov/study/NCT03541928\""\n      }\n    }\n  ]\n}"", ""{\n  \""list\"": [\n    {\n      \""element\"": {\n        \""niceName\"": \""ClinicalTrials\"",\n        \""url\"": \""https://clinicaltrials.gov/study/NCT03650894\""\n      }\n    }\n  ]\n}"", ""{\n  \""list\"": [\n    {\n      \""element\"": {\n        \""niceName\"": \""ClinicalTrials\"",\n        \""url\"": \""https://clinicaltrials.gov/study/NCT02910050\""\n      }\n    }\n  ]\n}""]",
targetId,TEXT,,"[""ENSG00000169083""]",
ancestors,VARIANT,,"[""{\n  \""list\"": [\n    {\n      \""element\"": \""OTAR_0000017\""\n    },\n    {\n      \""element\"": \""EFO_0009555\""\n    },\n    {\n      \""element\"": \""EFO_0007355\""\n    },\n    {\n      \""element\"": \""MONDO_0024582\""\n    },\n    {\n      \""element\"": \""MONDO_0002149\""\n    },\n    {\n      \""element\"": \""MONDO_0023370\""\n    },\n    {\n      \""element\"": \""EFO_1000051\""\n    },\n    {\n      \""element\"": \""EFO_0009602\""\n    },\n    {\n      \""element\"": \""MONDO_0045024\""\n    },\n    {\n      \""element\"": \""MONDO_0021259\""\n    },\n    {\n      \""element\"": \""MONDO_0004992\""\n    },\n    {\n      \""element\"": \""EFO_0000512\""\n    },\n    {\n      \""element\"": \""EFO_0000616\""\n    }\n  ]\n}"", ""{\n  \""list\"": [\n    {\n      \""element\"": \""OTAR_0000017\""\n    },\n    {\n      \""element\"": \""MONDO_0021350\""\n    },\n    {\n      \""element\"": \""MONDO_0000653\""\n    },\n    {\n      \""element\"": \""MONDO_0023370\""\n    },\n    {\n      \""element\"": \""MONDO_0007254\""\n    },\n    {\n      \""element\"": \""MONDO_0045024\""\n    },\n    {\n      \""element\"": \""MONDO_0004992\""\n    },\n    {\n      \""element\"": \""EFO_0009483\""\n    },\n    {\n      \""element\"": \""MONDO_0003274\""\n    },\n    {\n      \""element\"": \""EFO_0003869\""\n    },\n    {\n      \""element\"": \""EFO_0000313\""\n    },\n    {\n      \""element\"": \""EFO_0010285\""\n    },\n    {\n      \""element\"": \""EFO_0006858\""\n    },\n    {\n      \""element\"": \""EFO_0000616\""\n    }\n  ]\n}"", ""{\n  \""list\"": [\n    {\n      \""element\"": \""EFO_0003869\""\n    },\n    {\n      \""element\"": \""OTAR_0000017\""\n    },\n    {\n      \""element\"": \""MONDO_0021350\""\n    },\n    {\n      \""element\"": \""MONDO_0000653\""\n    },\n    {\n      \""element\"": \""MONDO_0023370\""\n    },\n    {\n      \""element\"": \""MONDO_0045024\""\n    },\n    {\n      \""element\"": \""MONDO_0004992\""\n    },\n    {\n      \""element\"": \""EFO_0010285\""\n    },\n    {\n      \""element\"": \""EFO_0009483\""\n    },\n    {\n      \""element\"": \""MONDO_0003274\""\n    },\n    {\n      \""element\"": \""EFO_0000616\""\n    }\n  ]\n}""]",
tradeNames,VARIANT,,"[""{\n  \""list\"": [\n    {\n      \""element\"": \""Bicalutamide\""\n    },\n    {\n      \""element\"": \""Calutide\""\n    },\n    {\n      \""element\"": \""Casodex\""\n    },\n    {\n      \""element\"": \""Cosudex\""\n    },\n    {\n      \""element\"": \""Kalumid\""\n    }\n  ]\n}""]",
diseaseId,TEXT,,"[""MONDO_0008315"", ""EFO_0000305"", ""MONDO_0007254""]",
synonyms,VARIANT,,"[""{\n  \""list\"": [\n    {\n      \""element\"": \""Bicalutamide\""\n    },\n    {\n      \""element\"": \""Casodex\""\n    },\n    {\n      \""element\"": \""ICI 176,334\""\n    },\n    {\n      \""element\"": \""ICI-176334\""\n    },\n    {\n      \""element\"": \""ICI176,334-1\""\n    },\n    {\n      \""element\"": \""NSC-759816\""\n    }\n  ]\n}""]",
label,TEXT,,"[""prostate cancer"", ""breast carcinoma"", ""breast cancer""]",
drugId,TEXT,,"[""CHEMBL409""]",
phase,FLOAT,,"[2.0, 3.0]",
targetName,TEXT,,"[""Androgen Receptor""]",
approvedSymbol,TEXT,,"[""AR""]",
approvedName,TEXT,,"[""androgen receptor""]",
drugType,TEXT,,"[""Small molecule""]",
targetClass,VARIANT,,"[""{\n  \""list\"": [\n    {\n      \""element\"": \""Transcription factor\""\n    },\n    {\n      \""element\"": \""Unclassified protein\""\n    }\n  ]\n}""]",
