column_name,column_type,column_description,sample_value,ref_key
id,TEXT,,"[""USC00116642"", ""USC00114400"", ""USC00116558""]",
qflag,TEXT,,[],
time,TEXT,,"[""0700"", ""0800""]",
sflag,TEXT,,"[""7""]",
etl_timestamp,NUMBER,Load time for this data row,[1689801206234378],
mflag,TEXT,,[],
date,DATE,,"[""2019-01-24""]",
value,FLOAT,,"[0.0, -72.0, -67.0]",
element,TEXT,,"[""PRCP"", ""TMIN"", ""TOBS""]",
source_url,TEXT,Source ,"[""ftp://ftp.ncei.noaa.gov/pub/data/ghcn/daily/by_year/2019.csv.gz""]",
