column_name,column_type,column_description,sample_value,ref_key
latitude,FLOAT,,"[17.1333, 25.333, 24.433]",
wmoid,NUMBER,,"[41196.0, 41217.0, 40948.0]",
state,TEXT,,[],
gsn_flag,TEXT,,"[""GSN""]",
hcn_crn_flag,TEXT,,[],
elevation,FLOAT,,"[19.2, 34.0, 26.8]",
name,TEXT,,"[""ST JOHNS"", ""SHARJAH INTER. AIRP"", ""ABU DHABI INTL""]",
etl_timestamp,NUMBER,,[1729302238782101],
source_url,TEXT,,"[""ftp://ftp.ncdc.noaa.gov/pub/data/ghcn/daily/ghcnd-stations.txt""]",
id,TEXT,,"[""ACW00011647"", ""AE000041196"", ""AEM00041217""]",
longitude,FLOAT,,"[-61.7833, 55.517, 54.651]",
