column_name,column_type,column_description,sample_value,ref_key
YearNumber,NUMBER,,[2017],
July,NUMBER,,"[0, 1]",
December,NUMBER,,[0],
April,NUMBER,,[0],
October,NUMBER,,[0],
February,NUMBER,,[0],
September,NUMBER,,"[0, 1]",
November,NUMBER,,"[0, 1]",
January,NUMBER,,[0],
August,NUMBER,,"[0, 1]",
May,NUMBER,,[0],
March,NUMBER,,[0],
June,NUMBER,,"[1, 0]",
MonthYear,TEXT,,"[""June 2017"", ""July 2017"", ""August 2017""]",
MonthEnd,TEXT,,"[""2017-06-30"", ""2017-07-31"", ""2017-08-31""]",
MonthStart,TEXT,,"[""2017-06-01"", ""2017-07-01"", ""2017-08-01""]",
MonthNumber,NUMBER,,"[6, 7, 8]",
