column_name,column_type,column_description,sample_value,ref_key
borough,TEXT,,"[""BROOKLYN""]",
number_of_pedestrians_killed,NUMBER,,[0],
number_of_motorist_injured,NUMBER,,[0],
number_of_pedestrians_injured,NUMBER,,[0],
cross_street_name,TEXT,,"[""MYRTLE AVENUE"", ""FLUSHING AVENUE"", ""PENNSYLVANIA AVENUE""]",
contributing_factor_vehicle_5,TEXT,,"[""""]",
number_of_cyclist_injured,NUMBER,,[0],
contributing_factor_vehicle_4,TEXT,,"[""""]",
vehicle_type_code2,TEXT,,"[""SPORT UTILITY / STATION WAGON""]",
contributing_factor_vehicle_2,TEXT,,"[""Unspecified""]",
location,TEXT,,"[""(40.6950048, -73.9524886)"", ""(40.6980388, -73.9628402)"", ""(40.6632221, -73.8936503)""]",
number_of_cyclist_killed,NUMBER,,[0],
vehicle_type_code_4,TEXT,,"[""""]",
number_of_persons_killed,NUMBER,,[0],
latitude,FLOAT,,"[40.6950048, 40.6980388, 40.6632221]",
vehicle_type_code_3,TEXT,,"[""TAXI"", """"]",
unique_key,NUMBER,,"[3324059, 197924, 360386]",
vehicle_type_code1,TEXT,,"[""PASSENGER VEHICLE""]",
zip_code,NUMBER,,"[11205, 11207]",
vehicle_type_code_5,TEXT,,"[""""]",
contributing_factor_vehicle_1,TEXT,,"[""Unspecified""]",
timestamp,NUMBER,,"[1445731500000000, 1392223200000000, 1404236520000000]",
on_street_name,TEXT,,"[""NOSTRAND AVENUE"", ""WILLIAMSBURG STREET WEST"", ""RIVERDALE AVENUE""]",
number_of_persons_injured,NUMBER,,[0],
longitude,FLOAT,,"[-73.9524886, -73.9628402, -73.8936503]",
number_of_motorist_killed,NUMBER,,[0],
off_street_name,TEXT,,"[""""]",
contributing_factor_vehicle_3,TEXT,,"[""Unspecified"", """"]",
