column_name,column_type,column_description,sample_value,ref_key
congress_session,TEXT,,"[""115""]",
district_geom,BINARY,,[],
functional_status,BOOLEAN,,[false],
mtfcc_feature_class_code,TEXT,,"[""G5200""]",
geo_id,TEXT,,"[""3624"", ""3625"", ""1225""]",
lsad_code,TEXT,,"[""C2""]",
area_water_meters,NUMBER,,"[3271976203, 1831700038, 445389220]",
int_point_geom,BINARY,,"[""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xcd/\\x94]z)S\\xc0q[\\x00\\xbf\\xeb\\x9aE@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00v\\xe9_\\x92\\xcamS\\xc0y\\xd7\\x8f\\x03e\\xa9E@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xd2\\xfa\\x00I\\xfdLT\\xc0\\x99\\x18\\xcb\\xf4K4:@')""]",
state_fips_code,TEXT,,"[""36"", ""12"", ""48""]",
lsad_name,TEXT,,"[""Congressional District 24"", ""Congressional District 25"", ""Congressional District 26""]",
area_land_meters,NUMBER,,"[6186354160, 1321389767, 9079118653]",
district_fips_code,TEXT,,"[""24"", ""25"", ""26""]",
int_point_lon,FLOAT,,"[-76.6480936, -77.715489, -81.2029593]",
int_point_lat,FLOAT,,"[43.2103194, 43.3233952, 26.204284]",
