column_name,column_type,column_description,sample_value,ref_key
rate_code,NUMBER,The final rate code in effect at the end of the trip. 1= Standard rate 2=JFK 3=Newark 4=Nassau or Westchester 5=Negotiated fare 6=Group ride,[1],
dropoff_longitude,FLOAT,,"[-73.971837, -73.99456, -73.94979]",
pickup_longitude,FLOAT,,"[-73.999223, -73.96168, -73.974385]",
pickup_datetime,NUMBER,The date and time when the meter was engaged,"[1359637733000000, 1364071526000000, 1379371800000000]",
total_amount,FLOAT,The total amount charged to passengers. Does not include cash tips.,[15.0],
passenger_count,NUMBER,The number of passengers in the vehicle. This is a driver-entered value.,[1],
tolls_amount,FLOAT,Total amount of all tolls paid in trip.,[0.0],
payment_type,TEXT,A numeric code signifying how the passenger paid for the trip. 1= Credit card 2= Cash 3= No charge 4= Dispute 5= Unknown 6= Voided trip,"[""CRD""]",
dropoff_datetime,NUMBER,The date and time when the meter was disengaged,"[1359638555000000, 1364072378000000, 1379372400000000]",
pickup_latitude,FLOAT,,"[40.754425, 40.764146, 40.751042]",
imp_surcharge,FLOAT,$0.30 improvement surcharge assessed on hailed trips at the flag drop. The improvement surcharge began being levied in 2015.,[],
mta_tax,FLOAT,$0.50 MTA tax that is automatically triggered based on the metered rate in use,[0.5],
vendor_id,TEXT,"A code indicating the LPEP provider that provided the record. 1= Creative Mobile Technologies, LLC; 2= VeriFone Inc.","[""CMT"", ""VTS""]",
extra,FLOAT,"Miscellaneous extras and surcharges. Currently, this only includes the $0.50 and $1 rush hour and overnight charges","[0.0, 0.5, 1.0]",
dropoff_latitude,FLOAT,,"[40.792018, 40.738814, 40.793762]",
tip_amount,FLOAT,Tip amount. This field is automatically populated for credit card tips. Cash tips are not included.,"[2.5, 2.0, 1.5]",
trip_distance,FLOAT,The elapsed trip distance in miles reported by the taximeter.,"[3.0, 2.9, 3.6]",
fare_amount,FLOAT,The time-and-distance fare calculated by the meter,[12.0],
store_and_fwd_flag,TEXT,"This flag indicates whether the trip record was held in vehicle memory before sending to the vendor, aka 'store and forward,' because the vehicle did not have a connection to the server. Y= store and forward trip N= not a store and forward trip","[""N"", """"]",
