column_name,column_type,column_description,sample_value,ref_key
tip_amount,FLOAT,Tip amount. This field is automatically populated for credit card tips. Cash tips are not included.,[0.9],
pickup_latitude,FLOAT,,"[40.758412, 40.729853, 40.726782]",
payment_type,TEXT,A numeric code signifying how the passenger paid for the trip. 1= Credit card 2= Cash 3= No charge 4= Dispute 5= Unknown 6= Voided trip,"[""CRD""]",
total_amount,FLOAT,The total amount charged to passengers. Does not include cash tips.,[8.0],
pickup_datetime,NUMBER,The date and time when the meter was engaged,"[1313012940000000, 1314067560000000, 1297810380000000]",
dropoff_latitude,FLOAT,,"[40.758933, 40.741435, 40.743585]",
passenger_count,NUMBER,The number of passengers in the vehicle. This is a driver-entered value.,"[5, 2, 3]",
trip_distance,FLOAT,The elapsed trip distance in miles reported by the taximeter.,"[1.43, 1.74, 1.47]",
extra,FLOAT,"Miscellaneous extras and surcharges. Currently, this only includes the $0.50 and $1 rush hour and overnight charges",[0.5],
tolls_amount,FLOAT,Total amount of all tolls paid in trip.,[0.0],
dropoff_datetime,NUMBER,The date and time when the meter was disengaged,"[1313013420000000, 1314067980000000, 1297810860000000]",
imp_surcharge,FLOAT,$0.30 improvement surcharge assessed on hailed trips at the flag drop. The improvement surcharge began being levied in 2015.,[],
dropoff_longitude,FLOAT,,"[-73.892887, -73.981295, -73.979737]",
rate_code,NUMBER,The final rate code in effect at the end of the trip. 1= Standard rate 2=JFK 3=Newark 4=Nassau or Westchester 5=Negotiated fare 6=Group ride,[1],
vendor_id,TEXT,"A code indicating the LPEP provider that provided the record. 1= Creative Mobile Technologies, LLC; 2= VeriFone Inc.","[""VTS"", ""CMT""]",
mta_tax,FLOAT,$0.50 MTA tax that is automatically triggered based on the metered rate in use,[0.5],
store_and_fwd_flag,TEXT,"This flag indicates whether the trip record was held in vehicle memory before sending to the vendor, aka 'store and forward,' because the vehicle did not have a connection to the server. Y= store and forward trip N= not a store and forward trip","["""", ""N""]",
pickup_longitude,FLOAT,,"[-73.892277, -73.992958, -73.985278]",
fare_amount,FLOAT,The time-and-distance fare calculated by the meter,[6.1],
