original_column_name,column_name,column_description,data_format,value_description
pat_key,,A TEXT primary key uniquely identifying each patient record in the mental health assessment database.,text,
pat_age,,Patient's age in years at the time of assessment or registration.,bigint,
pat_gender,,"Patient's gender identity. Contains values: 'M', 'F', 'Other'.",text,
pat_eth,,"Patient's ethnicity or racial background. Contains values: 'Other', 'Hispanic', 'White', 'Black', 'Asian'.",text,
edu_level,,"Patient's highest level of education completed. Contains values: 'High School', 'College', 'Graduate', 'Less than High School'.",text,
emp_stat,,"Patient's current employment status. Contains values: 'Retired', 'Employed', 'Unemployed', 'Student', 'Disabled'.",text,
mari_stat,,"Patient's marital or relationship status. Contains values: 'Widowed', 'Married', 'Single', 'Divorced', 'Separated'.",text,
living_arr,,"Patient's current living arrangement. Contains values: 'Alone', 'Partner', 'Family', 'Group Home'.",text,
insur_type,,"Type of health insurance coverage held by the patient. Contains values: 'Medicaid', 'Medicare', 'Private', 'None', 'Military'. Contains NULL when insurance information is not available.",text,
insur_stat,,"Current status of the patient's insurance coverage. Contains values: 'Pending', 'Approved', 'Denied', 'Active'.",text,
disab_stat,,"Patient's disability status and accommodations needed. Contains values: 'PENDING', 'pErManent', 'temporary', 'pErmAneNt', 'Temporary', 'Pending', 'permanent', 'TEMPORARY', 'PERMANENT'. Contains noise with mixed case variations like 'PeNDinG', 'PeNDING', 'TEmpOrarY', 'PERmAnent', 'PeRmanENT'. Contains NULL when disability status assessment is not completed.",text,
house_stable,,"Stability and security of the patient's housing situation. Contains values: 'Stable', 'Homeless', 'At Risk', 'Temporary'.",text,
cult_factor,,"Cultural factors that may impact the patient's mental health treatment. Contains values: 'Language', 'beliefs', 'Family', 'multiple'. Contains noise with mixed case variations like 'LANGUAGE', 'mUlTiplE', 'FAMILy', 'BELIefs', 'BELIEFS', 'MULTIPLE', 'FAMILY'. Contains NULL when cultural assessment is not conducted.",text,
stigma_imp,,"Impact of mental health stigma on the patient's treatment engagement. Contains values: 'moderate', 'Mild', 'severe'. Contains noise with mixed case variations like 'mODErATe', 'mILd', 'MOdERatE', 'seVERe', 'SEVERE', 'MODERATE', 'MILD'. Contains NULL when stigma impact is not evaluated.",text,
fin_stress,,"Level of financial stress experienced by the patient. Contains values: 'Severe', 'Moderate', 'Mild'. Contains NULL when financial stress assessment is not performed.",text,
clin_lead_ref,,"Foreign key referencing Clinicians(Clin_Key), identifying the patient's primary clinician.",text,
