original_column_name,column_name,column_description,data_format,value_description
ab_key,,A TEXT primary key uniquely identifying each assessment record in the mental health database.,text,
a_type,,"Type of mental health assessment conducted. Contains values: 'Initial', 'Emergency', 'Routine', 'Follow-up'.",text,
a_method,,"Method used to conduct the assessment. Contains values: 'Phone', 'Self-report', 'In-person', 'Telehealth'.",text,
a_dur_min,,Duration of the assessment session in minutes.,bigint,
a_lang,,"Primary language used during the assessment. Contains values: 'Chinese', 'French', 'English', 'Spanish'.",text,
a_valid,,"Validity rating of the assessment results. Contains values: 'Questionable', 'Invalid', 'Valid'.",text,
resp_consist,,"Consistency of patient responses throughout the assessment. Contains values: 'Medium', 'High', 'Low'. Contains NULL when response consistency is not evaluated.",text,
sympt_valid,,"Validity of reported symptoms during the assessment. Contains values: 'Questionable', 'Valid', 'Invalid'.",text,
pat_owner_ref,,"Foreign key referencing Patients(Pat_Key), linking the assessment to the specific patient.",text,
depr_improve_rate,,"TEXT. The rate at which depression symptoms improve, calculated as the reduction in PHQ-9 score per month of therapy. Example: 1.2 points/month.",text,
therapy_exp_intensity,,"TEXT. The total hours spent on therapy per month, based on the frequency and duration of therapy sessions. Example: 8 hours/month.",text,
med_side_eff_density,,"TEXT. The density of side effects experienced from medications, calculated as the severity of side effects per medication per month. Example: 0.03 side-effects/med/month.",text,
crisis_event_rate,,"TEXT. The rate at which crisis events occur, calculated as the total number of crisis interventions and emergency contacts per month. Example: 0.2 events/month.",text,
func_recovery_eff,,,text,
adherence_index,,"TEXT. A measure of treatment adherence, calculated as the adherence score per therapy appointment. Example: 0.75 adherence-score/appointment.",text,
sympt_fluct_index,,"TEXT. A measure of the fluctuation in symptoms (PHQ-9, GAD7, Mood scores), calculated as the average fluctuation per assessment. Example: 3.2 fluctuation-points/assessment.",text,
hosp_risk_density,,"TEXT. The risk of hospitalization, calculated as the total number of hospitalizations per year based on previous hospitalizations and diagnosis duration. Example: 1.5 risk-score/year.",text,
med_change_freq,,"TEXT. The frequency of medication changes, calculated as the number of changes in medication type or dosage per month. Example: 0.1 changes/month.",text,
support_util_rate,,"TEXT. The rate of social support utilization, calculated as the level of support used per emergency contact. Example: 2.0 support-level/contact.",text,
treatment_cost_eff,,"TEXT. The cost-efficiency of treatment, calculated as the Quality of Life score per dollar spent on treatment. Example: 0.15 QoL-points/$.",text,
recovery_goal_vel,,"TEXT. The speed at which recovery goals are achieved, calculated as the number of goals achieved per month of therapy. Example: 0.5 goals/month.",text,
