column_name,column_type,column_description,sample_value,ref_key
bom_tnum,FLOAT,,[],
ds824_pressure,NUMBER,,[],
reunion_latitude,FLOAT,,"[-12.7867, -36.1]",
bom_r50_ne,NUMBER,These are the mean radius (from the system centre) of the extent of winds; storm-force (25m/s) or above. Northeast quadrant.,[],
iflag,TEXT,Interpolation Flag A 14 character flag string which denotes the source of each agency's report: Interpolation Flags include: _ == missing reports. No information provided. O == original report as provided by the agency. P == position was interpolated (all variables were interpolated/filled/nincluding intensity) I == Position was provided/nbut Intensity variables (and likely other variables) were interpolated/filled V = Position and intensity variables are original but some variables were interpolated/filled. The order of the 14 characters refers to the following 14 datasets: 1 - USA Agency (see column 18) 2 - Tokyo 3 - CMA 4 - HKO 5 - NewDelhi 6 - Reunion 7 - BoM 8 - Nadi 9 - Wellington 10 - ds824 11 - TD9636 12 - TD9635 13 - Neumann Southern Hemisphere data set 14 - M.L. Chenoweth N Atlantic Historic dataset,"[""_________O____"", ""_____P____P___"", ""_____O________""]",
season,TEXT,,"[""1903""]",
bom_eye,NUMBER,Mean radius of the cyclone eye.,[],
usa_r50_sw,NUMBER,– 50 kt wind radii maximum extent in southwestern quadrant,[],
nature,TEXT,Combined storm type. This is assigned based on all available storm types. They include: DS - Disturbance TS - Tropical ET - Extratropical SS - Subtropical NR - Not reported MX - Mixture (contradicting nature reports from different agencies),"[""TS"", ""NR""]",
hko_pressure,NUMBER,,[],
reunion_longitude,FLOAT,,"[56.2618, 59.7]",
bom_r64_nw,NUMBER,These are the mean radius (from the system centre) of the extent of winds; hurricane-force (33m/s) or above. Northwest quadrant,[],
usa_r50_ne,NUMBER,50 kt wind radii maximum extent in northeastern quadrant,[],
nadi_pressure,NUMBER,,[],
newdelhi_ci,FLOAT,,[],
bom_r50_sw,NUMBER,These are the mean radius (from the system centre) of the extent of winds; storm-force (25m/s) or above. Southwest quadrant.,[],
reunion_wind,NUMBER,Maximum average wind speed,[],
mlc_class,TEXT,Storm classification EX - Extratropical HU - Hurricane LO - Low MH SD - Subtropical depression SS - Subtropical storm TD - Tropical Depression TS - Tropical Storm TW WV - Open Wave,"["" ""]",
bom_type,NUMBER,This indicates the type of system that this cyclone was at the time of the observation. Note that cyclones can evolve during their lifetimes and hence change type mid-stream (e.g. Extratropical transition (ETT)),[],
reunion_r34_nw,NUMBER,34 kt wind radii maximum extent in northwestern quadrant,[],
newdelhi_dp,NUMBER,,[],
td9635_latitude,FLOAT,Latitude from Dataset of a collection of western Pacific Storms (~1945-1976),[],
reunion_r50_sw,NUMBER,50 kt wind radii maximum extent in southwestern quadrant,[],
usa_r34_se,NUMBER,34 kt wind radii maximum extent in southeastern quadrant,[],
bom_poci,NUMBER,Environmental pressure in which the cyclone is embedded,[],
reunion_r34_ne,NUMBER,34 kt wind radii maximum extent in northeastern quadrant,[],
usa_r34_nw,NUMBER,– 34 kt wind radii maximum extent in northwestern quadrant,[],
mlc_wind,NUMBER,,[],
bom_r64_se,NUMBER,These are the mean radius (from the system centre) of the extent of winds; hurricane-force (33m/s) or above. Southeast quadrant,[],
reunion_r50_ne,NUMBER,50 kt wind radii maximum extent in northeastern quadrant,[],
neumann_pressure,NUMBER,,[],
usa_r64_ne,NUMBER,– 64 kt wind radii maximum extent in northeastern quadrant,[],
ds824_wind,NUMBER,,[],
hko_wind,NUMBER,,[],
