column_name,column_type,column_description,sample_value,ref_key
name,TEXT,,"[""Auburn, IN"", ""Angola, IN"", ""Grand Rapids-Kentwood, MI""]",
cbsa_fips_code,TEXT,,"[""12140"", ""11420"", ""24340""]",
area_water_meters,FLOAT,,"[2657419.0, 35454787.0, 2888123933.0]",
cbsa_geom,BINARY,,[],
csa_geo_id,TEXT,,"[""258"", ""266""]",
lsad_code,TEXT,,"[""M2"", ""M1""]",
msa_indicator,TEXT,,"[""2"", ""1""]",
area_land_meters,FLOAT,,"[939731962.0, 799729298.0, 6964568619.0]",
internal_point_geom,BINARY,,"[""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xf3\\xbb\\x9f\\t\\x03@U\\xc0<@\\x9c,Z\\xb3D@')"", ""bytearray(b\""\\x01\\x01\\x00\\x00\\x00\\xfeu\\xb8g\\'@U\\xc0\\x12\\x87l ]\\xd2D@\"")"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x1a\\x95\\x8a|\\xcdqU\\xc0\\xd0\\xf3]\\x00\\xd0\\x84E@')""]",
lsad_name,TEXT,,"[""Auburn, IN Micro Area"", ""Angola, IN Micro Area"", ""Grand Rapids-Kentwood, MI Metro Area""]",
internal_point_longitude,FLOAT,,"[-85.0001854, -85.0024051, -85.7781669]",
internal_point_latitude,FLOAT,,"[41.4011894, 41.643467, 43.0375977]",
mtfcc_feature_class_code,TEXT,,"[""G3110""]",
geo_id,TEXT,,"[""12140"", ""11420"", ""24340""]",
