column_name,column_type,column_description,sample_value,ref_key
area_land_meters,FLOAT,,"[163966032.0, 201386989.0, 41666977.0]",
internal_point_lat,FLOAT,,"[38.7283373, 46.1459167, 43.7445939]",
zip_code,TEXT,,"[""19933"", ""54517"", ""12860""]",
area_water_meters,FLOAT,,"[472583.0, 11557340.0, 555306.0]",
zip_code_geom,BINARY,,[],
fips_class_code,TEXT,,"[""B5""]",
state_code,TEXT,,"[""DE"", ""WI"", ""NY""]",
state_fips_code,TEXT,,"[""10"", ""55"", ""36""]",
county,TEXT,,"[""Sussex County"", ""Ashland County"", ""Warren County""]",
functional_status,TEXT,,"[""S""]",
state_name,TEXT,,"[""Delaware"", ""Wisconsin"", ""New York""]",
internal_point_geom,BINARY,,"[""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x96m\\xf1:\\xac\\xe7R\\xc0~\\xfa\\x19(:]C@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\x10\\xec\\xf8/\\x90\\xbbV\\xc0Z8\\xffe\\xad\\x12G@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xdb\\xfbT\\x15\\x1awR\\xc0\\x8a\\xa6X\\xdaN\\xdfE@')""]",
mtfcc_feature_class_code,TEXT,,"[""G6350""]",
internal_point_lon,FLOAT,,"[-75.6198871, -90.9306755, -73.860967]",
city,TEXT,,"[""Seaford city, Bridgeville town"", ""Clam Lake CDP"", ""Pottersville CDP""]",
