column_name,column_type,column_description,sample_value,ref_key
fiscal_month_desc,TEXT,,"[""2019-05"", ""2019-06""]",
calendar_year_id,NUMBER,,[1802],
fiscal_month_number,NUMBER,,"[5, 6]",
calendar_month_name,TEXT,,"[""May"", ""June""]",
end_of_fis_month,TEXT,,"[""2019-05-31"", ""2019-06-28""]",
fiscal_quarter_desc,TEXT,,"[""2019-02""]",
day_number_in_week,NUMBER,,"[5, 6, 7]",
calendar_quarter_id,NUMBER,,[1770],
fiscal_year,NUMBER,,[2019],
calendar_month_id,NUMBER,,"[1676, 1677]",
end_of_cal_year,TEXT,,"[""2019-12-31""]",
end_of_cal_quarter,TEXT,,"[""2019-06-30""]",
end_of_cal_month,TEXT,,"[""2019-05-31"", ""2019-06-30""]",
calendar_quarter_desc,TEXT,,"[""2019-02""]",
week_ending_day_id,NUMBER,,"[1670, 1506, 1554]",
days_in_fis_quarter,NUMBER,,[91],
fiscal_month_id,NUMBER,,"[1724, 1725]",
day_name,TEXT,,"[""Friday"", ""Saturday"", ""Sunday""]",
fiscal_quarter_id,NUMBER,,[1786],
end_of_fis_year,TEXT,,"[""2019-12-27""]",
calendar_month_desc,TEXT,,"[""2019-05"", ""2019-06""]",
days_in_fis_month,NUMBER,,"[35, 28]",
day_number_in_month,NUMBER,,"[31, 1, 2]",
end_of_fis_quarter,TEXT,,"[""2019-06-28""]",
week_ending_day,TEXT,,"[""2019-06-02"", ""2019-06-16""]",
calendar_year,NUMBER,,[2019],
time_id,TEXT,,"[""2019-05-31"", ""2019-06-01"", ""2019-06-02""]",
days_in_fis_year,NUMBER,,[361],
days_in_cal_year,NUMBER,,[365],
calendar_week_number,NUMBER,,"[22, 24]",
fiscal_year_id,NUMBER,,[1806],
calendar_quarter_number,NUMBER,,[2],
days_in_cal_month,NUMBER,,"[31, 30]",
days_in_cal_quarter,NUMBER,,[91],
fiscal_month_name,TEXT,,"[""May"", ""June""]",
fiscal_quarter_number,NUMBER,,[2],
calendar_month_number,NUMBER,,"[5, 6]",
fiscal_week_number,NUMBER,,"[22, 24]",
