column_name,column_type,column_description,sample_value,ref_key
man_of_the_match,NUMBER,,"[2, 19, 90]",
outcome_type,TEXT,,"[""Result""]",
season_id,NUMBER,,[1],
venue,TEXT,,"[""M Chinnaswamy Stadium"", ""Punjab Cricket Association Stadium Mohali"", ""Feroz Shah Kotla""]",
team_2,NUMBER,,"[1, 3, 5]",
match_winner,NUMBER,,"[1, 3, 6]",
match_date,TEXT,,"[""2008-04-18"", ""2008-04-19"", ""2008-04-20""]",
match_id,NUMBER,,"[335987, 335988, 335989]",
win_margin,NUMBER,,"[140, 33, 9]",
toss_winner,NUMBER,,"[2, 3, 5]",
team_1,NUMBER,,"[2, 4, 6]",
win_type,TEXT,,"[""runs"", ""wickets""]",
toss_decision,TEXT,,"[""field"", ""bat""]",
