column_name,column_type,column_description,sample_value,ref_key
start_position,NUMBER,,"[14895495, 86123821, 6373046]",
reference_bases,TEXT,,"[""G"", ""GA"", ""AATATATT""]",
names,VARIANT,,"[""[]""]",
end_position,NUMBER,,"[14895496, 86123823, 6373054]",
alternate_bases,VARIANT,,"[""[\n  {\n    \""alt\"": \""C\""\n  }\n]"", ""[\n  {\n    \""alt\"": \""G\""\n  }\n]"", ""[\n  {\n    \""alt\"": \""A\""\n  }\n]""]",
filter,VARIANT,,"[""[\n  \""PASS\""\n]"", ""[\n  \""RefCall\""\n]""]",
call,VARIANT,,"[""[\n  {\n    \""AD\"": [\n      5,\n      6\n    ],\n    \""DP\"": 11,\n    \""GQ\"": 2,\n    \""PL\"": [\n      0,\n      0,\n      0\n    ],\n    \""VAF\"": [\n      5.454550000000000e-01\n    ],\n    \""genotype\"": [\n      1,\n      1\n    ],\n    \""name\"": \""SRS266713\""\n  }\n]"", ""[\n  {\n    \""AD\"": [\n      5,\n      14\n    ],\n    \""DP\"": 28,\n    \""GQ\"": 2,\n    \""PL\"": [\n      0,\n      0,\n      0\n    ],\n    \""VAF\"": [\n      5.000000000000000e-01\n    ],\n    \""genotype\"": [\n      1,\n      1\n    ],\n    \""name\"": \""SRS266493\""\n  }\n]"", ""[\n  {\n    \""AD\"": [\n      8,\n      7\n    ],\n    \""DP\"": 15,\n    \""GQ\"": 2,\n    \""PL\"": [\n      0,\n      0,\n      1\n    ],\n    \""VAF\"": [\n      4.666670000000000e-01\n    ],\n    \""genotype\"": [\n      0,\n      1\n    ],\n    \""name\"": \""SRS266713\""\n  }\n]""]",
reference_name,TEXT,,"[""chr2""]",
quality,FLOAT,,"[4.9, 5.3, 4.6]",
geometry,BINARY,,"[""bytearray(b'\\x01\\x02\\x00\\x00\\x00\\x02\\x00\\x00\\x00\\xd5^D\\xdb1\\xd5\\xf7?\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00oQ\\x1c\\xf61\\xd5\\xf7?\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00')"", ""bytearray(b'\\x01\\x02\\x00\\x00\\x00\\x02\\x00\\x00\\x00\\xc5O\\x88%\\x8a9!@\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00mL>,\\x8a9!@\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00')"", ""bytearray(b'\\x01\\x02\\x00\\x00\\x00\\x02\\x00\\x00\\x00>\\xe4\\xd2\\x9d\\xccd\\xe4?\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\xea\\rRK\\xced\\xe4?\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00')""]",
_part,NUMBER,,[3],
