original_column_name,column_name,column_description,data_format,value_description
maintregistry,,VARCHAR(50) PRIMARY KEY uniquely identifying each maintenance record.,character varying,
powerref,,"UUID REFERENCES Plant(GrowRegistry), referencing which plant is maintained.",uuid,
compref,,"VARCHAR(50) REFERENCES Panel(PaneMark), referencing the panel if maintenance is panel-specific.",character varying,
obsref,,"VARCHAR(50) REFERENCES Performance(PerfRegistry), linking to performance data if relevant.",character varying,
inspectmeth,,"VARCHAR(100) describing the inspection method (was 'InspectionMethod'). Possible enumerations: 'Visual', 'IR Thermal', 'IV Curve', 'EL Imaging'.",character varying,
inspectres,,"VARCHAR(150) noting the inspection result (was 'InspectionResult'). Possible enumerations: 'Minor Issues', 'Major Issues', 'Pass'.",character varying,
inspectdate,,"DATE specifying when inspection took place (was 'InspectionDate') (e.g., '2023-07-01').",date,
maintsched,,"VARCHAR(100) summarizing the maintenance schedule (was 'MaintenanceSchedule'). Possible enumerations: 'Delayed', 'Overdue', 'On Schedule'.",character varying,
wtystatus,,"VARCHAR(50) describing the warranty status (was 'WarrantyStatus'). Possible enumerations: 'Claimed', 'Active', 'Expired'.",character varying,
wtyclaimcnt,,"SMALLINT counting how many warranty claims have been filed (was 'WarrantyClaimCount'). Possible enumerations: 0, 1, 2, 3, 4, 5.",smallint,
maintcostusd,,"DECIMAL(9,2) cost of maintenance in USD (was 'MaintenanceCostUSD') (e.g., 250.00).",numeric,
cleancostusd,,"NUMERIC(8,3) cost of cleaning in USD (was 'CleaningCostUSD') (e.g., 50.125).",numeric,
replacecostusd,,"DECIMAL(9,3) cost to replace components in USD (was 'ReplacementCostUSD') (e.g., 1200.500).",numeric,
revlossusd,,"NUMERIC(7,2) revenue loss in USD due to downtime (was 'RevenueLossUSD') (e.g., 100.25).",numeric,
