original_column_name,column_name,column_description,data_format,value_description
zoneregistry,,Full name: 'Site Code'. Explanation: Primary key for a site. Data type: VARCHAR(12). Example: 'SC9016'.,character varying,
zonelabel,,Full name: 'Site Name'. Explanation: Descriptive name or label for the site. Data type: TEXT. Example: 'Site-North Alexanderville'.,text,
digunit,,Full name: 'Excavation Unit'. Explanation: Designation of a specific trench or unit. Data type: VARCHAR(8). Example: 'Unit-C9'.,character varying,
gridtrace,,Full name: 'Grid Reference'. Explanation: Grid or coordinate notation for the site location. Data type: VARCHAR(12). Example: 'S29-E8'.,character varying,
geox,,"Full name: 'Latitude'. Explanation: Geographic latitude in decimal degrees. Data type: NUMERIC(8,5). Example: -9.60213.",numeric,
geoy,,"Full name: 'Longitude'. Explanation: Geographic longitude in decimal degrees. Data type: NUMERIC(8,5). Example: -2.75641.",numeric,
heightm,,"Full name: 'Altitude (m)'. Explanation: Elevation above sea level, in meters. Data type: NUMERIC(7,1). Example: 4391.4.",numeric,
depthc,,"Full name: 'Depth (cm)'. Explanation: Depth measurement in centimeters. Data type: NUMERIC(7,1). Example: 329.9.",numeric,
phasefactor,,"Full name: 'Cultural/Historical Period'. Explanation: Indicates the archaeological or historical phase. Data type: VARCHAR(25). Possible categories: Iron Age, Medieval, Classical, Bronze Age.",character varying,
guessdate,,"Full name: 'Estimated Date'. Explanation: Approximate or labeled date (BCE/CE). Data type: VARCHAR(20). Possible categories: -2929 BCE, 1335 BCE, -4985 BCE, -3387 BCE.",character varying,
typesite,,"Full name: 'Site Type'. Explanation: Classification of the site. Data type: VARCHAR(25). Possible categories: Burial, Industrial, Military, Settlement, Religious.",character varying,
presstat,,"Full name: 'Preservation Status'. Explanation: Condition of preservation at the site. Data type: VARCHAR(25). Possible categories: Excellent, Fair, Critical, Good, Poor.",character varying,
guardhint,,"Full name: 'Weather Protection'. Explanation: Indicates if the site is protected from weather. Data type: CHAR(5). Possible categories: None, Temporary.",character,
entrystat,,"Full name: 'Site Access Status'. Explanation: Access restrictions or availability of the site. Data type: VARCHAR(8). Possible categories: Closed, Restricted, Open.",character varying,
saferank,,"Full name: 'Security Level'. Explanation: Level of security or safety at the site. Data type: VARCHAR(15). Possible categories: Minimal, High, Standard.",character varying,
insurstat,,"Full name: 'Insurance Status'. Explanation: Whether the site is insured, pending, or expired. Data type: VARCHAR(15). Possible categories: Expired, Pending.",character varying,
riskeval,,"Full name: 'Risk Assessment Status'. Explanation: Status of risk evaluation for the site. Data type: TEXT. Possible categories: Required, Completed, Pending.",text,
healtheval,,"Full name: 'Health and Safety Status'. Explanation: Indicates health/safety approvals. Data type: VARCHAR(12). Possible categories: Approved, Review, Pending.",character varying,
envhaz,,"Full name: 'Environmental Risk'. Explanation: Rating of environmental hazards. Data type: CHAR(6). Possible categories: Low, Medium, High.",character,
