column_name,column_type,column_description,sample_value,ref_key
state_code,TEXT,The FIPS code of the state in which the monitor resides.,"[""06""]",
datum,TEXT,The Datum associated with the Latitude and Longitude measures.,"[""WGS84""]",
date_local,DATE,The calendar date for the summary. All daily summaries are for the local standard day (midnight to midnight) at the monitor.,"[""2017-07-12"", ""2017-07-24"", ""2017-08-21""]",
poc,NUMBER,This is the “Parameter Occurrence Code” used to distinguish different instruments that measure the same parameter at the same site.,[3],
county_name,TEXT,The name of the county where the monitoring site is located.,"[""Butte""]",
time_gmt,TEXT,The time of day that sampling began on a 24-hour clock in Greenwich Mean Time.,"[""05:00"", ""09:00"", ""10:00""]",
state_name,TEXT,The name of the state where the monitoring site is located.,"[""California""]",
sample_measurement,FLOAT,The measured value in the standard units of measure for the parameter.,"[10.0, 7.0, 29.0]",
site_num,TEXT,A unique number within the county identifying the site.,"[""4001""]",
parameter_name,TEXT,The name or description assigned in AQS to the parameter measured by the monitor. Parameters may be pollutants or non-pollutants.,"[""Acceptable PM2.5 AQI & Speciation Mass""]",
units_of_measure,TEXT,The unit of measure for the parameter. QAD always returns data in the standard units for the parameter. Submitters are allowed to report data in any unit and EPA converts to a standard unit so that we may use the data in calculations.,"[""Micrograms/cubic meter (LC)""]",
method_name,TEXT,"A short description of the processes, equipment, and protocols used in gathering and measuring the sample.","[""Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation""]",
method_type,TEXT,"An indication of whether the method used to collect the data is a federal reference method (FRM), equivalent to a federal reference method, an approved regional method, or none of the above (non-federal reference method).","[""Non-FRM""]",
time_local,TEXT,The time of day that sampling began on a 24-hour clock in Local Standard Time.,"[""21:00"", ""01:00"", ""02:00""]",
latitude,FLOAT,The monitoring site’s angular distance north of the equator measured in decimal degrees.,[39.327563],
qualifier,TEXT,"Sample values may have qualifiers that indicate why they are missing or that they are out of the ordinary. Types of qualifiers are: null data, exceptional event, natural events, and quality assurance. The highest ranking qualifier, if any, is described in this field.",[],
county_code,TEXT,The FIPS code of the county in which the monitor resides.,"[""007""]",
uncertainty,FLOAT,The total measurement uncertainty associated with a reported measurement as indicated by the reporting agency.,[],
longitude,FLOAT,The monitoring site’s angular distance east of the prime meridian measured in decimal degrees.,[-121.668811],
date_of_last_change,DATE,The date the last time any numeric values in this record were updated in the AQS data system.,"[""2018-04-02""]",
method_code,TEXT,"An internal system code indicating the method (processes, equipment, and protocols) used in gathering and measuring the sample. The method name is in the next column.","[""731""]",
mdl,FLOAT,"The Method Detection Limit. The minimum sample concentration detectable for the monitor and method. Note: if samples are reported below this level, they may have been replaced by 1/2 the MDL.",[3.0],
date_gmt,DATE,The calendar date of the sample in Greenwich Mean Time.,"[""2017-07-13"", ""2017-07-24"", ""2017-08-21""]",
parameter_code,NUMBER,The AQS code corresponding to the parameter measured by the monitor.,[88502],
